GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000185436	1	24480647	24514449	134	17	24027	-0.88855	0.81288	IFNLR1
ENSG00000158055	1	24645812	24690972	82	16	27186	1.4677	0.071089	GRHL3
ENSG00000001460	1	24683489	24743424	153	14	25517	1.3875	0.082646	STPG1
ENSG00000001461	1	24742284	24799466	169	16	27420	0.73845	0.23012	NIPAL3
ENSG00000117602	1	24829387	24867530	91	10	27211	-1.1229	0.86925	RCAN3
ENSG00000184454	1	24882602	24935819	252	23	29943	0.60273	0.27334	NCMAP
ENSG00000133226	1	24958207	24999758	40	6	28905	0.95078	0.17086	SRRM1
ENSG00000169504	1	25071848	25170815	97	9	28012	-1.6633	0.95188	CLIC4
ENSG00000020633	1	25226002	25291612	136	26	25875	1.1951	0.11602	RUNX3
ENSG00000117616	1	25568728	25664704	102	16	24634	-0.66362	0.74653	C1orf63
ENSG00000187010	1	25598884	25656936	69	11	24759	-0.23906	0.59447	RHD
ENSG00000183726	1	25664408	25688852	29	7	26450	0.19051	0.42445	TMEM50A
ENSG00000188672	1	25688740	25756683	111	7	27368	0.28738	0.38691	RHCE
ENSG00000204178	1	25757388	25826700	96	3	30802	0.26386	0.39595	TMEM57
ENSG00000157978	1	25870071	25895377	47	7	29974	0.45592	0.32422	LDLRAP1
ENSG00000117643	1	25943959	26112698	290	24	29471	0.23741	0.40617	MAN1C1
ENSG00000162430	1	26126667	26144713	51	4	28912	0.53278	0.29709	SEPN1
ENSG00000255054	1	26137961	26150235	30	2	31020	0.59344	0.27644	RP1-317E23.6
ENSG00000117640	1	26145131	26159432	29	2	30670	-0.31994	0.62549	MTFR1L
ENSG00000223474	1	26145212	26147288	5	2	30651	-0.3284	0.62869	AL020996.1
ENSG00000127423	1	26158414	26185903	69	3	29671	-0.49482	0.68964	AUNIP
ENSG00000182749	1	26187701	26197744	9	3	23211	1.1004	0.13559	PAQR7
ENSG00000117632	1	26210672	26233482	28	5	26925	1.5743	0.057712	STMN1
ENSG00000158006	1	26286258	26324648	88	6	30367	-1.9303	0.97322	PAFAH2
ENSG00000158008	1	26346375	26362955	32	7	30813	0.85865	0.19527	EXTL1
ENSG00000158014	1	26363743	26372624	19	3	30184	0.81382	0.20787	SLC30A2
ENSG00000158022	1	26377795	26394927	38	4	29860	0.18692	0.42586	TRIM63
ENSG00000175087	1	26437664	26452034	40	4	29912	-1.0618	0.85585	PDIK1L
ENSG00000197245	1	26485511	26489119	9	4	31599	1.1924	0.11655	FAM110D
ENSG00000142684	1	26496362	26498551	9	3	29372	-0.052446	0.52091	ZNF593
ENSG00000142675	1	26503894	26516377	24	6	28945	-1.1983	0.88459	CNKSR1
ENSG00000188782	1	26517052	26529459	68	10	29844	-0.24789	0.59789	CATSPER4
ENSG00000130695	1	26560691	26605299	143	12	30131	-0.45104	0.67402	CEP85
ENSG00000142669	1	26605667	26608007	7	3	25670	-0.99173	0.83934	SH3BGRL3
ENSG00000158062	1	26607819	26644854	134	11	30846	-0.65809	0.74476	UBXN11
ENSG00000169442	1	26644448	26647014	14	3	31214	-0.19181	0.57605	CD52
ENSG00000176092	1	26648350	26680621	103	13	30361	-0.9913	0.83923	AIM1L
ENSG00000176083	1	26688125	26701013	47	8	29742	-0.29313	0.61529	ZNF683
ENSG00000131914	1	26737269	26756213	39	12	26453	-0.041211	0.51644	LIN28A
ENSG00000117682	1	26758773	26797785	50	10	27484	-0.61116	0.72945	DHDDS
ENSG00000198830	1	26798941	26802463	4	2	30337	-1.7728	0.96187	HMGN2
ENSG00000117676	1	26856252	26901521	93	10	29594	-1.0251	0.84735	RPS6KA1
ENSG00000117713	1	27022524	27108595	124	7	27472	0.40101	0.34421	ARID1A
ENSG00000060642	1	27113963	27124889	14	4	24712	0.38382	0.35056	PIGV
ENSG00000204160	1	27153201	27184093	49	8	26731	-0.19393	0.57689	ZDHHC18
ENSG00000175793	1	27189633	27190947	1	1	29549	-0.82143	0.7943	SFN
ENSG00000142751	1	27202624	27216788	19	4	23391	-0.784	0.78348	GPN2
ENSG00000198746	1	27216979	27226957	8	3	23689	-0.46521	0.67911	GPATCH3
ENSG00000090273	1	27226729	27273353	53	10	21083	0.017449	0.49304	NUDC
ENSG00000131910	1	27237980	27240457	4	2	30508	-0.28265	0.61128	NR0B2
ENSG00000175707	1	27276053	27286897	9	4	24678	0.9876	0.16167	C1orf172
ENSG00000253368	1	27320198	27327389	4	2	22516	1.1679	0.12142	TRNP1
ENSG00000158246	1	27331511	27339327	8	2	11754	-0.50587	0.69353	FAM46B
ENSG00000090020	1	27425306	27493472	75	6	29197	-0.14665	0.55829	SLC9A1
ENSG00000142784	1	27561007	27635110	92	10	29696	0.30667	0.37955	WDTC1
ENSG00000186501	1	27648651	27662891	20	5	29455	-0.88213	0.81115	TMEM222
ENSG00000142765	1	27668513	27680421	18	4	31717	-0.016378	0.50653	SYTL1
ENSG00000142733	1	27681675	27693383	13	4	28960	1.5025	0.066487	MAP3K6
ENSG00000142748	1	27695603	27701315	10	5	27516	0.62043	0.26749	FCN3
ENSG00000174950	1	27705666	27709870	8	3	24414	5.0771	1.9167e-07	CD164L2
ENSG00000181773	1	27719148	27722318	2	1	31844	4.26	1.0222e-05	GPR3
ENSG00000158195	1	27730730	27816669	129	11	28751	3.9493	3.9198e-05	WASF2
ENSG00000126705	1	27860546	27930942	29	14	21089	-0.33998	0.63307	AHDC1
ENSG00000000938	1	27938575	27961788	19	10	24513	-1.5394	0.93815	FGR
ENSG00000126709	1	27992572	27998729	16	4	29278	1.7804	0.037502	IFI6
ENSG00000009780	1	28052490	28089633	66	3	29932	1.9044	0.028427	FAM76A
ENSG00000117758	1	28099694	28150963	62	5	28534	1.7158	0.043097	STX12
ENSG00000117751	1	28157289	28178187	25	4	29363	1.7517	0.039914	PPP1R8
ENSG00000130775	1	28199055	28213196	46	8	30974	1.5062	0.066009	THEMIS2
ENSG00000117748	1	28218035	28241257	50	3	29903	-0.68394	0.75299	RPA2
ENSG00000130768	1	28261504	28285668	71	9	31152	0.20836	0.41747	SMPDL3B
ENSG00000158156	1	28285973	28294607	7	3	27623	-0.72332	0.76526	XKR8
ENSG00000158161	1	28296855	28415207	176	12	29838	-1.6337	0.94884	EYA3
ENSG00000169403	1	28473677	28520447	36	7	26292	-0.21451	0.58492	PTAFR
ENSG00000126698	1	28525967	28559536	56	4	30073	0.34286	0.36585	DNAJC8
ENSG00000130770	1	28562620	28573417	36	2	30334	0.35564	0.36105	ATPIF1
ENSG00000130766	1	28586038	28609002	22	4	27398	-2.1154	0.9828	SESN2
ENSG00000130772	1	28655513	28662476	3	1	11941	2.0003	0.022732	MED18
ENSG00000204138	1	28696114	28826881	265	5	29767	-0.39648	0.65412	PHACTR4
ENSG00000180198	1	28832455	28865812	44	4	27602	-0.64725	0.74126	RCC1
ENSG00000180098	1	28879597	28905051	37	5	27100	0.17921	0.42889	TRNAU1AP
ENSG00000120656	1	28915835	28969597	52	6	29589	0.82207	0.20552	TAF12
ENSG00000188060	1	28918712	28921955	2	1	31844	0.69989	0.242	RAB42
ENSG00000162419	1	28995244	29045865	66	5	27433	-0.46908	0.6805	GMEB1
ENSG00000198492	1	29063133	29096287	53	6	25368	-0.61487	0.73068	YTHDF2
ENSG00000116329	1	29138654	29190208	147	14	28055	-0.26138	0.6031	OPRD1
ENSG00000159023	1	29213603	29446553	404	19	22466	2.2751	0.011449	EPB41
ENSG00000253304	1	29445940	29450447	9	3	18320	1.7583	0.03935	TMEM200B
ENSG00000116350	1	29474255	29508499	53	10	26404	3.3277	0.00043791	SRSF4
ENSG00000116353	1	29519385	29557454	68	9	28383	2.0233	0.021522	MECR
ENSG00000060656	1	29563028	29653325	199	25	24541	1.9426	0.02603	PTPRU
ENSG00000162510	1	31184124	31196434	42	5	29974	-0.0072127	0.50288	MATN1
ENSG00000162511	1	31205316	31230667	72	22	27870	0.96853	0.16639	LAPTM5
ENSG00000162512	1	31342314	31381608	102	25	29468	0.30722	0.37934	SDC3
ENSG00000134644	1	31404353	31538838	342	20	26762	0.60827	0.27151	PUM1
ENSG00000084628	1	31652592	31712401	296	18	31261	0.34353	0.3656	NKAIN1
ENSG00000060688	1	31732417	31769662	94	7	30770	1.1686	0.12129	SNRNP40
ENSG00000121766	1	31769842	31837783	141	8	31176	0.85512	0.19624	ZCCHC17
ENSG00000121769	1	31838472	31849697	14	4	31352	0.29091	0.38556	FABP3
ENSG00000168528	1	31882412	31907525	98	16	29909	0.13356	0.44688	SERINC2
ENSG00000268950	1	31902192	31902614	1	1	31844	0.85275	0.1969	AC114494.1
ENSG00000142910	1	32042116	32053288	25	11	28246	-0.042212	0.51684	TINAGL1
ENSG00000121764	1	32083287	32098119	32	4	24220	0.51432	0.30351	HCRTR1
ENSG00000162517	1	32095463	32110497	19	3	26786	1.4912	0.067951	PEF1
ENSG00000084636	1	32117848	32169920	114	20	26505	2.2785	0.011348	COL16A1
ENSG00000121753	1	32192718	32230494	80	8	28729	1.0686	0.14263	BAI2
ENSG00000134668	1	32256023	32281652	58	9	23479	0.73252	0.23192	SPOCD1
ENSG00000184007	1	32372022	32410457	36	9	26928	1.7904	0.036694	PTP4A2
ENSG00000121774	1	32479430	32526451	16	9	25200	-0.70926	0.76092	KHDRBS1
ENSG00000121775	1	32537632	32568467	37	4	29748	0.41229	0.34006	TMEM39B
ENSG00000025800	1	32573639	32642169	68	5	29138	0.8359	0.20161	KPNA6
ENSG00000084652	1	32645287	32663886	24	4	27694	0.83067	0.20308	TXLNA
ENSG00000160050	1	32665987	32670988	2	1	31286	0.70381	0.24078	CCDC28B
ENSG00000160051	1	32671236	32674288	5	1	31669	0.73276	0.23185	IQCC
ENSG00000222046	1	32674695	32681797	8	3	31248	1.1239	0.13052	DCDC2B
ENSG00000160055	1	32680073	32687972	6	1	31462	0.85746	0.19559	TMEM234
ENSG00000084623	1	32687529	32697205	10	1	31844	0.62951	0.26451	EIF3I
ENSG00000183615	1	32712834	32714457	1	1	31844	-1.3671	0.9142	FAM167B
ENSG00000182866	1	32716840	32751766	33	12	29089	-1.0085	0.84339	LCK
ENSG00000116478	1	32757687	32799236	12	8	22368	0.031376	0.48748	HDAC1
ENSG00000162526	1	32817122	32829913	3	2	21794	-1.0668	0.85698	TSSK3
ENSG00000160058	1	32830704	32860332	7	4	27559	1.4058	0.079892	BSDC1
ENSG00000254553	1	32930658	33066393	339	14	20266	1.4753	0.07006	RP1-27O5.3
ENSG00000273274	1	32930670	32962287	39	11	23504	1.5922	0.055673	ZBTB8B
ENSG00000160062	1	33005028	33071540	193	10	20946	1.2891	0.098685	ZBTB8A
ENSG00000176261	1	33065773	33116504	129	7	30254	1.6359	0.050935	ZBTB8OS
ENSG00000162521	1	33116743	33151812	92	5	29493	0.97172	0.1656	RBBP4
ENSG00000162520	1	33145507	33169197	64	5	29659	1.2746	0.10122	SYNC
ENSG00000162522	1	33207486	33240571	41	9	26040	-0.23	0.59095	KIAA1522
ENSG00000134684	1	33240840	33283754	54	6	27723	-0.21821	0.58637	YARS
ENSG00000116497	1	33282368	33324476	41	5	29130	-0.48064	0.68461	S100PBP
ENSG00000160097	1	33327869	33338083	8	2	27825	-0.27329	0.60768	FNDC5
ENSG00000121905	1	33351595	33364042	7	2	30841	0.77177	0.22013	HPCA
ENSG00000121900	1	33360195	33367039	1	1	31844	0.020054	0.492	TMEM54
ENSG00000116514	1	33402046	33430286	31	3	30414	-2.0117	0.97787	RNF19B
ENSG00000267885	1	33439268	33439642	1	1	1087	0.33212	0.3699	FKSG48
ENSG00000004455	1	33473585	33546597	85	5	29002	1.3434	0.089565	AK2
ENSG00000142920	1	33546705	33586131	56	8	28949	1.1494	0.1252	ADC
ENSG00000116525	1	33611003	33647660	91	7	29003	1.4407	0.074832	TRIM62
ENSG00000160094	1	33722146	33766320	86	12	20106	-2.5203	0.99414	ZNF362
ENSG00000184389	1	33772367	33786699	41	7	30013	-0.35824	0.63992	A3GALT2
ENSG00000134686	1	33789224	33896653	296	16	29713	-0.60392	0.72705	PHC2
ENSG00000121903	1	33938246	33962107	55	7	29550	-3.1903	0.99929	ZSCAN20
ENSG00000121904	1	33979609	34631443	1986	155	27872	0.12936	0.44854	CSMD2
ENSG00000176256	1	34326076	34330392	7	3	27217	0.34602	0.36466	HMGB4
ENSG00000142698	1	34632484	34684732	196	26	29273	-1.4776	0.93024	C1orf94
ENSG00000163866	1	35178338	35325417	570	64	27979	0.091027	0.46374	SMIM12
ENSG00000189280	1	35220648	35224113	8	4	30755	0.96048	0.16841	GJB5
ENSG00000189433	1	35225342	35229325	14	7	26774	0.83613	0.20154	GJB4
ENSG00000188910	1	35246790	35251970	15	5	29224	0.33925	0.36721	GJB3
ENSG00000187513	1	35258599	35261348	11	3	31482	0.26815	0.39429	GJA4
ENSG00000116544	1	35331037	35395186	94	25	27029	0.43068	0.33335	DLGAP3
ENSG00000271741	1	35447134	35497342	99	5	29519	1.4783	0.069665	RP11-244H3.4
ENSG00000243749	1	35447136	35450954	9	2	27893	1.5704	0.058164	ZMYM6NB
ENSG00000163867	1	35449523	35497569	92	5	29728	1.4657	0.071359	ZMYM6
ENSG00000197056	1	35525387	35581460	86	10	29632	1.2859	0.099244	ZMYM1
ENSG00000116560	1	35641979	35658749	48	6	27608	2.6671	0.0038249	SFPQ
ENSG00000146463	1	35734568	35887659	243	18	30425	1.8119	0.035	ZMYM4
ENSG00000142687	1	35899091	36023551	165	15	28947	1.5551	0.059964	KIAA0319L
ENSG00000020129	1	36023074	36032875	17	4	29578	1.193	0.11643	NCDN
ENSG00000116819	1	36038971	36060929	55	8	27112	1.4301	0.076349	TFAP2E
ENSG00000126067	1	36067185	36107445	103	9	29367	1.1498	0.12512	PSMB2
ENSG00000142686	1	36179476	36185073	5	2	37103	3.4845	0.00024652	C1orf216
ENSG00000092853	1	36185819	36235568	56	8	32263	3.0731	0.0010593	CLSPN
ENSG00000134698	1	36273773	36323491	53	12	26678	3.3314	0.00043208	AGO4
ENSG00000092847	1	36335409	36395211	65	10	29786	3.0494	0.0011465	AGO1
ENSG00000126070	1	36396319	36538101	161	22	28187	3.4067	0.0003288	AGO3
ENSG00000092850	1	36549676	36553876	6	2	31462	0.061711	0.4754	TEKT2
ENSG00000116863	1	36554476	36559533	7	3	31844	0.25007	0.40127	ADPRHL2
ENSG00000171812	1	36560837	36590821	69	12	31476	-0.14092	0.55604	COL8A2
ENSG00000054116	1	36602173	36615098	31	5	30780	0.44834	0.32695	TRAPPC3
ENSG00000116871	1	36621180	36646450	48	9	29510	-0.043785	0.51746	MAP7D1
ENSG00000054118	1	36690017	36770958	115	10	27403	-0.2517	0.59936	THRAP3
ENSG00000214193	1	36771988	36790484	22	5	27242	-1.668	0.95234	SH3D21
ENSG00000142694	1	36787632	36789755	2	1	31844	-0.94054	0.82653	EVA1B
ENSG00000116883	1	36789335	36794822	12	3	30329	-1.0412	0.85112	RP11-268J15.5
ENSG00000196182	1	36805225	36851497	65	8	28697	-1.4431	0.9255	STK40
ENSG00000181817	1	36856839	36863493	41	5	30400	2.0672	0.019358	LSM10
ENSG00000116885	1	36881428	36916086	157	9	28241	0.21946	0.41314	OSCP1
ENSG00000116898	1	36921319	36930038	41	6	28940	0.439	0.33033	MRPS15
ENSG00000119535	1	36931644	36948879	35	9	29638	0.33106	0.3703	CSF3R
ENSG00000163873	1	37261128	37499730	519	51	23948	1.2388	0.10771	GRIK3
ENSG00000163874	1	37940153	37949980	14	5	27420	0.65418	0.2565	ZC3H12A
ENSG00000163875	1	37958176	37980375	82	14	25035	0.091533	0.46353	MEAF6
ENSG00000163877	1	38000050	38019903	43	9	23162	0.27489	0.3917	SNIP1
ENSG00000163879	1	38022520	38032458	23	5	16170	1.0414	0.14885	DNALI1
ENSG00000134697	1	38032417	38061536	63	9	20957	0.53729	0.29553	GNL2
ENSG00000169218	1	38076951	38100595	67	12	28202	0.0014206	0.49943	RSPO1
ENSG00000116922	1	38147242	38157914	42	4	24925	-0.062678	0.52499	C1orf109
ENSG00000134690	1	38158090	38175391	39	5	28490	-0.22785	0.59012	CDCA8
ENSG00000183317	1	38179552	38230805	195	21	27731	-0.12373	0.54924	EPHA10
ENSG00000185090	1	38259474	38266809	7	3	23412	0.6919	0.2445	MANEAL
ENSG00000196449	1	38268616	38273857	10	3	31615	0.57072	0.2841	YRDC
ENSG00000197982	1	38272651	38275126	1	1	31844	1.0656	0.1433	C1orf122
ENSG00000188786	1	38275239	38325292	71	14	25913	1.0645	0.14355	MTF1
ENSG00000230610	1	38292232	38293886	1	1	25272	-0.16518	0.5656	AL929472.1
ENSG00000204084	1	38326369	38412729	193	21	26612	0.63458	0.26285	INPP5B
ENSG00000183431	1	38422647	38456593	48	7	29614	-0.050838	0.52027	SF3A3
ENSG00000183386	1	38462442	38471278	10	5	31090	-0.081347	0.53242	FHL3
ENSG00000183520	1	38474930	38490496	23	8	29998	-0.91372	0.81957	UTP11L
ENSG00000185668	1	38509523	38512450	1	1	31844	-1.8158	0.9653	POU3F1
ENSG00000116954	1	39303870	39325495	41	9	28573	1.4775	0.069772	RRAGC
ENSG00000214114	1	39328636	39347289	45	8	26126	1.0296	0.15161	MYCBP
ENSG00000131233	1	39330175	39347289	43	8	26573	1.0236	0.15302	GJA9
ENSG00000158315	1	39351479	39407471	186	25	30417	0.94642	0.17197	RHBDL2
ENSG00000174574	1	39456895	39471731	48	5	27921	-1.1383	0.87251	AKIRIN1
ENSG00000168653	1	39491990	39500308	36	5	24380	-1.2695	0.89787	NDUFS5
ENSG00000127603	1	39546988	39952849	721	30	26763	1.7441	0.040573	MACF1
ENSG00000255103	1	39876151	39882154	8	3	24268	2.1973	0.013998	KIAA0754
ENSG00000183682	1	39957318	39991607	93	19	20478	0.068749	0.47259	BMP8A
ENSG00000090621	1	40026488	40042462	25	5	23682	0.45768	0.32359	PABPC4
ENSG00000163909	1	40089825	40105617	31	11	30544	-2.3676	0.99105	HEYL
ENSG00000116981	1	40124793	40137710	23	8	30163	-1.2153	0.88787	NT5C1A
ENSG00000116983	1	40144320	40157361	67	12	30154	-1.307	0.9044	HPCAL4
ENSG00000084072	1	40157854	40229586	215	38	27929	0.83418	0.20209	PPIE
ENSG00000116985	1	40222854	40254533	124	16	25909	0.071382	0.47155	BMP8B
ENSG00000198754	1	40235195	40237020	2	1	17070	-0.44524	0.67193	OXCT2
ENSG00000043514	1	40306723	40349183	136	15	24546	1.9353	0.026478	TRIT1
ENSG00000116990	1	40361098	40367928	11	5	14102	0.18075	0.42828	MYCL
ENSG00000168389	1	40420802	40435638	21	8	27759	-0.6613	0.74579	MFSD2A
ENSG00000131236	1	40505905	40538321	116	8	30872	-0.74382	0.77151	CAP1
ENSG00000131238	1	40538379	40563375	87	9	31546	-0.6866	0.75383	PPT1
ENSG00000117000	1	40627045	40706593	103	17	27851	0.22051	0.41274	RLF
ENSG00000188800	1	40711619	40717363	9	4	30824	-1.7515	0.96007	TMCO2
ENSG00000084073	1	40723779	40759856	45	9	28098	0.025932	0.48966	ZMPSTE24
ENSG00000049089	1	40766159	40783488	71	12	30424	0.71715	0.23664	COL9A2
ENSG00000084070	1	40810522	40888998	166	24	30581	0.39993	0.3446	SMAP2
ENSG00000187801	1	40915774	40929390	40	12	29567	0.70118	0.2416	ZFP69B
ENSG00000187815	1	40942887	40962015	46	12	29804	1.7561	0.039532	ZFP69
ENSG00000164002	1	40974413	40982228	27	5	29614	2.265	0.011755	EXO5
ENSG00000117010	1	40997233	41013841	45	5	31029	2.4896	0.0063935	ZNF684
ENSG00000117016	1	41086351	41131329	101	12	31350	0.69087	0.24482	RIMS3
ENSG00000066136	1	41157320	41237275	181	14	30252	1.5998	0.054819	NFYC
ENSG00000117013	1	41249684	41306124	160	31	30098	-0.76673	0.77838	KCNQ4
ENSG00000179862	1	41326729	41328018	8	2	28112	0.26521	0.39542	CITED4
ENSG00000171793	1	41445007	41478235	81	16	30194	1.5218	0.064024	CTPS1
ENSG00000171790	1	41481269	41488909	24	6	30582	1.2075	0.11362	SLFNL1
ENSG00000010803	1	41492872	41707826	512	18	28948	1.4418	0.074681	SCMH1
ENSG00000204060	1	41827594	41849262	53	9	31177	1.1848	0.11805	FOXO6
ENSG00000127129	1	41944446	41950344	15	4	31328	-0.98948	0.83879	EDN2
ENSG00000127124	1	41972036	42501596	1141	64	26164	-0.84409	0.80069	HIVEP3
ENSG00000044012	1	42619092	42621495	7	3	31844	1.2447	0.10663	GUCA2B
ENSG00000197273	1	42628362	42630389	2	1	31844	1.0306	0.15136	GUCA2A
ENSG00000198815	1	42642210	42801548	263	10	29308	0.37782	0.35278	FOXJ3
ENSG00000177181	1	42846466	42888249	149	9	30557	0.93942	0.17376	RIMKLA
ENSG00000066185	1	42896000	42921938	87	7	30195	0.16353	0.43505	ZMYND12
ENSG00000127125	1	42921788	42939056	37	4	29721	-0.33416	0.63087	PPCS
ENSG00000186409	1	42929001	43120335	575	16	29686	0.11435	0.45448	CCDC30
ENSG00000171960	1	43124096	43142429	21	4	31625	0.68985	0.24515	PPIH
ENSG00000065978	1	43148098	43168020	26	7	27028	1.1112	0.13324	YBX1
ENSG00000164007	1	43198764	43205925	13	3	27251	-0.85035	0.80244	CLDN19
ENSG00000117385	1	43212006	43232755	35	7	28898	0.35089	0.36283	LEPRE1
ENSG00000164008	1	43232940	43263968	51	10	29279	0.81751	0.20682	C1orf50
ENSG00000177868	1	43272723	43282954	20	4	28575	2.1456	0.015954	CCDC23
ENSG00000164010	1	43282795	43310660	50	11	27648	1.4652	0.071427	ERMAP
ENSG00000164011	1	43312280	43318148	5	2	25693	0.4392	0.33026	ZNF691
ENSG00000117394	1	43391052	43424530	123	15	31116	1.9193	0.027474	SLC2A1
ENSG00000186973	1	43610824	43622067	35	5	24710	-1.2176	0.88832	FAM183A
ENSG00000117395	1	43629846	43736607	244	20	28490	0.2626	0.39643	EBNA1BP2
ENSG00000243710	1	43637820	43720029	209	16	28206	-0.22147	0.58764	WDR65
ENSG00000179178	1	43735665	43739673	6	3	26682	0.89553	0.18525	TMEM125
ENSG00000253313	1	43747554	43751288	5	3	31385	1.4893	0.068206	C1orf210
ENSG00000066056	1	43766664	43788779	31	5	28000	1.0477	0.14738	TIE1
ENSG00000117400	1	43803478	43818443	13	3	25722	0.99512	0.15984	MPL
ENSG00000117399	1	43824626	43828874	3	2	31482	0.77962	0.21781	CDC20
ENSG00000066322	1	43829068	43833696	2	1	31286	1.9775	0.02399	ELOVL1
ENSG00000159479	1	43849588	43855479	5	3	26484	-0.28934	0.61384	MED8
ENSG00000198198	1	43855553	43918321	86	7	29065	1.4213	0.077609	SZT2
ENSG00000178922	1	43916824	43919660	5	2	28656	1.4277	0.076693	HYI
ENSG00000142949	1	43990858	44089343	252	16	33592	3.3427	0.00041481	PTPRF
ENSG00000066135	1	44115829	44171186	74	10	31540	2.6901	0.003572	KDM4A
ENSG00000126091	1	44171495	44396831	507	19	30211	3.552	0.00019116	ST3GAL3
ENSG00000117407	1	44398992	44402913	9	3	28788	2.8076	0.0024957	ARTN
ENSG00000117408	1	44412611	44433694	24	3	31844	2.9997	0.001351	IPO13
ENSG00000132768	1	44435672	44439041	3	1	31844	1.7478	0.040249	DPH2
ENSG00000117410	1	44440159	44443967	6	2	31251	4.7894	8.3649e-07	ATP6V0B
ENSG00000117411	1	44444615	44456840	20	6	30225	3.0525	0.0011346	B4GALT2
ENSG00000159214	1	44457031	44462200	8	3	20874	2.5637	0.0051778	CCDC24
ENSG00000196517	1	44457172	44497139	59	14	26951	2.2712	0.011569	SLC6A9
ENSG00000171872	1	44584522	44600812	59	14	24371	-1.0665	0.8569	KLF17
ENSG00000178028	1	44679127	44686353	9	3	28837	-0.649	0.74183	DMAP1
ENSG00000117419	1	44686742	44820932	170	14	30062	-0.5949	0.72404	ERI3
ENSG00000187147	1	44870866	45117396	702	82	23524	0.56014	0.28769	RNF220
ENSG00000126106	1	45100910	45140227	110	9	23412	0.37847	0.35254	TMEM53
ENSG00000198520	1	45140364	45191263	107	26	26463	1.1997	0.11513	C1orf228
ENSG00000142945	1	45205490	45233439	64	11	25713	2.5403	0.0055384	KIF2C
ENSG00000142937	1	45240923	45244451	4	2	23658	0.65715	0.25554	RPS8
ENSG00000142959	1	45249257	45253377	3	1	31472	0.3423	0.36606	BEST4
ENSG00000173846	1	45265897	45271662	15	4	17718	1.88	0.030056	PLK3
ENSG00000188396	1	45271585	45272957	5	3	16579	1.419	0.077956	TCTEX1D4
ENSG00000222009	1	45274154	45281257	16	4	26216	1.7348	0.041391	BTBD19
ENSG00000117425	1	45285516	45308735	63	9	22793	2.5996	0.0046668	PTCH2
ENSG00000070785	1	45316450	45452282	435	16	24079	2.4608	0.0069316	EIF2B3
ENSG00000126107	1	45468212	45477001	27	6	21453	1.8984	0.028824	HECTD3
ENSG00000126088	1	45477819	45481247	8	3	22564	2.5734	0.0050348	UROD
ENSG00000162415	1	45482071	45771881	522	20	27137	1.8	0.035926	ZSWIM5
ENSG00000186603	1	45792545	45794347	1	1	23105	0.30916	0.3786	HPDL
ENSG00000132781	1	45794835	45806142	21	5	30386	0.40583	0.34244	MUTYH
ENSG00000132773	1	45805342	45809647	6	1	31844	0.60129	0.27382	TOE1
ENSG00000070759	1	45809555	45956872	314	18	29065	0.27755	0.39068	TESK2
ENSG00000236624	1	45959538	45965751	17	5	25211	0.43446	0.33198	CCDC163P
ENSG00000132763	1	45965725	45976739	20	4	29537	0.68747	0.24589	MMACHC
ENSG00000117450	1	45976708	45988719	46	6	30374	0.54961	0.29129	PRDX1
ENSG00000117448	1	46016215	46035721	52	6	28732	0.56792	0.28505	AKR1A1
ENSG00000132780	1	46049518	46084566	90	6	26366	0.73642	0.23074	NASP
ENSG00000159588	1	46085716	46089729	13	3	27614	0.70349	0.24087	CCDC17
ENSG00000159592	1	46092976	46153785	146	8	27452	1.0015	0.1583	GPBP1L1
ENSG00000159596	1	46152886	46160115	18	3	29573	1.0879	0.13831	TMEM69
ENSG00000197429	1	46159996	46216322	154	9	27106	1.0566	0.14534	IPP
ENSG00000086015	1	46252659	46501796	555	14	29393	1.2806	0.10017	MAST2
ENSG00000117461	1	46505812	46642160	285	17	29106	1.0128	0.15558	PIK3R3
ENSG00000117472	1	46640745	46651630	19	5	29913	-0.45913	0.67693	TSPAN1
ENSG00000085998	1	46654354	46685977	35	6	28685	-0.89194	0.81379	POMGNT1
ENSG00000171357	1	46669006	46686933	23	8	25419	-0.74736	0.77258	LURAP1
ENSG00000085999	1	46713360	46744145	35	13	27595	-2.2017	0.98616	RAD54L
ENSG00000132128	1	46726868	46769280	37	12	24509	-1.4945	0.93248	LRRC41
ENSG00000173660	1	46769303	46782448	17	7	27230	-1.1554	0.87604	UQCRH
