ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000142686	C1orf216	1	36179476	36185073	-1	protein_coding	127703	C1orf216	0.128378757752275	-0.845976416	10	8.072	132	3.53537e-42	0	EyeGEx:eQTLcatalogue/Alasoo_2018_ge_macrophage_IFNg:eQTLcatalogue/Alasoo_2018_ge_macrophage_naive:eQTLcatalogue/Alasoo_2018_ge_macrophage_Salmonella:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_LPS2:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/HipSci_ge_iPSC:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_fat:eQTLcatalogue/TwinsUK_ge_LCL:DICE/B_cell_naive:DICE/T_CD8_naive:DICE/Monocyte_classical:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	+	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	1.318e-09	rs581459	6
ENSG00000092853	CLSPN	1	36185819	36235568	-1	protein_coding	63967	CLSPN	0.991559393439728	-0.367194133	17	10.98	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	4.475e-08	rs581459	6
ENSG00000134698	AGO4	1	36273773	36323491	1	protein_coding	192670	AGO4	0.990043812111039	-2.00678389	9	6.103	126	1.27589e-10	8.69122e-07	eQTLcatalogue/TwinsUK_ge_LCL:DICE/Monocyte_classical:GTEx/v8/Pancreas:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Thyroid	+	Yes	Mesenchymal_Stem_Cell	1.318e-09	rs581459	6
ENSG00000092847	AGO1	1	36335409	36395211	1	protein_coding	26523	AGO1	0.999999463471423	-3.369239565	34	13.61	132	1.6619e-14	0	EyeGEx:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas	-	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.318e-09	rs581459	6
ENSG00000126070	AGO3	1	36396319	36538101	1	protein_coding	192669	AGO3	0.999998843614557	-6.689327411	69	15.24	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.24e-09	rs581459	6
ENSG00000092850	TEKT2	1	36549676	36553876	1	protein_coding	27285	TEKT2	4.73097417544403e-09	NA	7	11.51	105	4.8511e-09	1.4192e-10	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.318e-09	rs581459	6
ENSG00000116863	ADPRHL2	1	36554476	36559533	1	protein_coding	54936	ADPRHL2	6.50306503732575e-05	-0.697415822	5	11.51	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.318e-09	rs581459	6
ENSG00000171812	COL8A2	1	36560837	36590821	-1	protein_coding	1296	COL8A2	0.699343492871063	-0.291290811	2	11.51	60	2.0162e-06	5.44485e-22	GTEx/v8/Artery_Tibial:GTEx/v8/Colon_Sigmoid:GTEx/v8/Muscle_Skeletal:GTEx/v8/Thyroid	+	No	NA	1.318e-09	rs581459	6
ENSG00000054116	TRAPPC3	1	36602173	36615098	-1	protein_coding	27095	TRAPPC3	0.810539219939377	-0.467007911	0	0	46	4.0617e-06	6.38322e-18	eQTLGen_cis_eQTLs:BRAINEAC/THAL:GTEx/v8/Thyroid	+	No	NA	1.318e-09	rs581459	6
ENSG00000116871	MAP7D1	1	36621180	36646450	1	protein_coding	55700	MAP7D1	0.973584103721944	NA	0	0	126	1.1092e-48	0	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood	-	No	NA	1.318e-09	rs581459	6
ENSG00000054118	THRAP3	1	36690017	36770958	1	protein_coding	9967	THRAP3	0.999996899183557	-0.284683037	0	0	7	0.000124948	4.69086e-07	GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	Adult_Cortex	2.856e-08	rs581459	6
ENSG00000116883	RP11-268J15.5	1	36789335	36794822	1	protein_coding	NA	NA	NA	NA	0	0	124	2.2878e-13	0	eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/TwinsUK_ge_LCL:eQTLGen_cis_eQTLs:BRAINEAC/THAL:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Testis:GTEx/v8/Thyroid	+	No	NA	1.318e-09	rs581459	6
ENSG00000196182	STK40	1	36805225	36851497	-1	protein_coding	83931	STK40	0.991723985402898	-1.734881782	0	0	17	1.08596e-05	0.0105745	GTEx/v8/Esophagus_Muscularis	+	Yes	Adult_Cortex	6.188e-08	rs581459	6
ENSG00000181817	LSM10	1	36856839	36863493	-1	protein_coding	84967	LSM10	0.615647823094396	0.745764833	0	0	26	1.22048e-05	0.00130629287509116	PsychENCODE_eQTLs	-	Yes	Fetal_Cortex	6.145e-07	rs581459	6
ENSG00000116898	MRPS15	1	36921319	36930038	-1	protein_coding	64960	MRPS15	0.000342016118820908	0.031766845	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	1.246e-05	rs581459	6
ENSG00000163877	SNIP1	1	38000050	38019903	-1	protein_coding	79753	SNIP1	0.905058048773074	-1.794244528	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	6.188e-08	rs581459	6
ENSG00000163879	DNALI1	1	38022520	38032458	1	protein_coding	7802	DNALI1	6.82031949142269e-08	1.005691679	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Fetal_Cortex	6.188e-08	rs581459	6
ENSG00000134697	GNL2	1	38032417	38061536	-1	protein_coding	29889	GNL2	0.453032469584323	0.270727321	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	7.287e-09	rs581459	6
ENSG00000127129	EDN2	1	41944446	41950344	-1	protein_coding	1907	EDN2	0.0110864412384733	0.945715005	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	4.741e-08	rs803679	7
ENSG00000171960	PPIH	1	43124096	43142429	1	protein_coding	10465	PPIH	0.00475502689084187	-0.262745745	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	1.783e-10	rs3828149:rs673253:rs11210892	7
ENSG00000065978	YBX1	1	43148098	43168020	1	protein_coding	4904	YBX1	0.990640769249964	-0.21329136	0	0	2	9.63607e-06	0.0276544	GTEx/v8/Prostate	-	No	NA	7.135e-08	rs803679	7
ENSG00000177868	CCDC23	1	43272723	43282954	-1	protein_coding	374969	CCDC23	0.213154887650545	NA	0	0	26	5.4246e-08	0.000227545667151255	eQTLGen_cis_eQTLs	-	Yes	IMR90:Mesenchymal_Stem_Cell	1.136e-07	rs803679	7
ENSG00000164010	ERMAP	1	43282795	43310660	1	protein_coding	114625	ERMAP	5.8055284133168e-05	0.252683207	0	0	41	1.21476e-05	9.66451e-08	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood	+	Yes	IMR90:Mesenchymal_Stem_Cell	2.03e-09	rs673253;rs3828149;rs803679	7
ENSG00000164011	ZNF691	1	43312280	43318148	1	protein_coding	51058	ZNF691	0.417758649657401	-0.577744535	0	0	4	9.94045e-06	0.00040309	GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Heart_Left_Ventricle	-	Yes	IMR90:Mesenchymal_Stem_Cell	7.135e-08	rs803679	7
ENSG00000117395	EBNA1BP2	1	43629846	43736607	-1	protein_coding	10969	EBNA1BP2	2.3767005478956e-06	NA	0	0	3	2.7941e-06	0.0204593929450369	eQTLGen_trans_eQTLs	+	Yes	Mesenchymal_Stem_Cell	2.694e-08	rs35631660;rs199498;rs803679	7:219
ENSG00000243710	WDR65	1	43637820	43720029	1	protein_coding	149465	WDR65	8.58277032784158e-09	0.128913991	0	0	36	2.71224e-06	2.33278e-118	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Heart_Atrial_Appendage	+	No	NA	1.18e-16	rs11210892;rs803679;rs673253	7
ENSG00000179178	TMEM125	1	43735665	43739673	1	protein_coding	128218	TMEM125	0.000428556113626271	0.191656511	0	0	45	0.000432789	0.009	PsychENCODE_eQTLs:CMC_SVA_cis	+	Yes	Mesenchymal_Stem_Cell	6.146e-10	rs673253;rs803679	7
ENSG00000253313	C1orf210	1	43747554	43751288	-1	protein_coding	149466	C1orf210	0.00121963583096512	0.676593983	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Mesenchymal_Stem_Cell	1.237e-15	rs673253:rs3828149:rs11210892:rs803679	7
ENSG00000066056	TIE1	1	43766664	43788779	1	protein_coding	7075	TIE1	8.71416663313257e-12	-0.019633805	0	0	70	1.64387e-11	2.83033e-30	PsychENCODE_eQTLs:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum	+	No	NA	1.18e-16	rs673253;rs11210892	7
ENSG00000117400	MPL	1	43803478	43818443	1	protein_coding	4352	MPL	1.43928006099179e-06	-0.172843809	0	0	59	3.6216e-13	0	eQTLGen_cis_eQTLs	+	No	NA	6.146e-10	rs673253	7
ENSG00000066322	ELOVL1	1	43829068	43833696	-1	protein_coding	64834	ELOVL1	0.223414530247304	NA	0	0	58	7.0554e-09	4.51438152973043e-05	eQTLGen_cis_eQTLs	+	Yes	Adult_Cortex:Fetal_Cortex	1.237e-15	rs673253;rs673253:rs3828149:rs11210892	7
ENSG00000159479	MED8	1	43849588	43855479	-1	protein_coding	112950	MED8	8.1582621367423e-06	0.403723391	0	0	172	2.095e-38	0	EyeGEx:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/Fairfax_2014_IFN24:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/HipSci_ge_iPSC:eQTLcatalogue/Naranbhai_2015_neutrophil_CD16:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Artery_Tibial:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.18e-16	rs11210892;rs673253;rs3828149;rs673253:rs3828149:rs11210892:rs803679	7
ENSG00000198198	SZT2	1	43855553	43918321	1	protein_coding	23334	SZT2	1.51746679777732e-07	0.623916217	0	0	97	2.16262e-11	0	BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Cells_Cultured_fibroblasts	-	Yes	Adult_Cortex:Fetal_Cortex:IMR90:Mesenchymal_Stem_Cell	1.56e-16	rs673253;rs11210892;rs673253:rs3828149:rs11210892:rs803679	7
ENSG00000178922	HYI	1	43916824	43919660	-1	protein_coding	81888	HYI	3.15819250162145e-08	-0.187049626	0	0	139	2.2512e-14	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Fairfax_2014_IFN24:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel	+	Yes	IMR90:Mesenchymal_Stem_Cell	4.055e-16	rs11210892;rs673253;rs3828149;rs673253:rs3828149:rs11210892:rs803679	7
ENSG00000142949	PTPRF	1	43990858	44089343	1	protein_coding	5792	PTPRF	0.999998378977356	-1.116923282	122	18.13	187	1.02373e-14	0	EyeGEx:eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLcatalogue/TwinsUK_ge_LCL:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Liver:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	EP_links_oneway:Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:Mesenchymal_Stem_Cell	1.18e-16	rs673253;rs3828149;rs11210892;rs803679;rs673253:rs11210892:rs3828149:rs803679	7
ENSG00000066135	KDM4A	1	44115829	44171186	1	protein_coding	9682	KDM4A	0.999993865120135	-1.029432354	56	15.97	141	1.21221e-08	2.32896652110626e-05	eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adrenal_Gland:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	IMR90:Mesenchymal_Stem_Cell	1.18e-16	rs11210892;rs3828149;rs673253;rs803679;rs673253:rs3828149:rs11210892	7
ENSG00000126091	ST3GAL3	1	44171495	44396831	1	protein_coding	6487	ST3GAL3	0.573989459299218	0.35827043	87	14.99	269	1.93493e-22	0	EyeGEx:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_LCL:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:BRAINEAC/WHMT:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Cortex:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	1.18e-16	rs803679;rs3828149;rs673253;rs11210892;rs673253:rs11210892:rs3828149:rs803679	7
ENSG00000117407	ARTN	1	44398992	44402913	1	protein_coding	9048	ARTN	0.293100341552423	-0.349064033	1	3.23	206	1.11289e-27	1.29717e-28	EyeGEx:eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/Nedelec_2016_ge_macrophage_Listeria:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLcatalogue/Quach_2016_ge_monocyte_LPS:eQTLcatalogue/Quach_2016_ge_monocyte_Pam3CSK4:eQTLcatalogue/Quach_2016_ge_monocyte_R848:PsychENCODE_eQTLs:DICE/Monocyte_non_classical:DICE/NK:DICE/T_CD4_TH2:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Testis	+	Yes	Promoter_anchored_loops:Adult_Cortex:Fetal_Cortex:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.18e-16	rs803679;rs11210892;rs3828149;rs673253;rs3828149:rs673253:rs803679:rs11210892	7
ENSG00000117408	IPO13	1	44412611	44433694	1	protein_coding	9670	IPO13	0.972444338181171	-1.047462746	4	9.536	145	7.23601e-16	3.618e-12	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLGen_cis_eQTLs:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic	-	Yes	Promoter_anchored_loops:Adult_Cortex:Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	2.762e-16	rs803679;rs11210892;rs3828149;rs803679:rs673253:rs3828149:rs11210892	7
ENSG00000132768	DPH2	1	44435672	44439041	1	protein_coding	1802	DPH2	0.00684674768380938	0.103530113	3	9.536	74	3.3405e-17	0	eQTLcatalogue/Fairfax_2012_B-cell_CD19:eQTLGen_cis_eQTLs:GTEx/v8/Muscle_Skeletal:GTEx/v8/Pancreas:GTEx/v8/Thyroid	+	Yes	Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.237e-15	rs803679;rs11210892;rs803679:rs673253:rs3828149:rs11210892	7
ENSG00000117410	ATP6V0B	1	44440159	44443967	1	protein_coding	533	ATP6V0B	0.927635231427402	-0.400284464	3	9.536	191	4.8379e-83	0	eQTLcatalogue/BLUEPRINT_ge_neutrophil:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Cells_Cultured_fibroblasts	+	Yes	Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.18e-16	rs803679;rs11210892;rs673253;rs3828149;rs803679:rs673253:rs3828149:rs11210892	7
ENSG00000117411	B4GALT2	1	44444615	44456840	1	protein_coding	8704	B4GALT2	0.295417380860886	-0.049213329	2	9.536	53	1.03431e-06	0.000188877	eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Muscle_Skeletal	-	Yes	IMR90:Mesenchymal_Stem_Cell	6.062e-09	rs803679	7
ENSG00000159214	CCDC24	1	44457031	44462200	1	protein_coding	149473	CCDC24	2.01106420911485e-08	-0.436774622	0	0	205	3.27170000000001e-310	0	eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/CEDAR_monocyte_CD14:eQTLcatalogue/CEDAR_neutrophil_CD15:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/Kasela_2017_T-cell_CD4:eQTLcatalogue/Kasela_2017_T-cell_CD8:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Naranbhai_2015_neutrophil_CD16:eQTLcatalogue/Nedelec_2016_ge_macrophage_Salmonella:eQTLcatalogue/TwinsUK_ge_blood:DICE/T_CD4_TH1_17:DICE/T_CD4_TH2:DICE/T_CD4_memory_TREG:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Whole_Blood:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Spleen:GTEx/v8/Thyroid	-	Yes	IMR90:Mesenchymal_Stem_Cell	1.18e-16	rs11210892;rs803679;rs3828149;rs673253	7
ENSG00000196517	SLC6A9	1	44457172	44497139	-1	protein_coding	6536	SLC6A9	0.0442530405880805	-0.177975638	0	0	58	9.01022e-109	0	BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Cells_Cultured_fibroblasts	+	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	6.062e-09	rs803679;rs673253	7
ENSG00000171872	KLF17	1	44584522	44600812	1	protein_coding	128209	KLF17	4.24588312614059e-09	-0.303102273	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	0.0002263	rs673253	7
ENSG00000117419	ERI3	1	44686742	44820932	-1	protein_coding	79033	ERI3	0.129756091189771	NA	0	0	2	6.54263e-06	0.0327132	eQTLcatalogue/Fairfax_2012_B-cell_CD19	-	No	NA	3.308e-06	rs11210892	7
ENSG00000126106	TMEM53	1	45100910	45140227	-1	protein_coding	79639	TMEM53	0.0389751684862776	0.353320546	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.036e-07	rs803679	7
ENSG00000198520	C1orf228	1	45140364	45191263	1	protein_coding	339541	C1orf228	NA	-0.536446772	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.036e-07	rs803679	7
ENSG00000142945	KIF2C	1	45205490	45233439	1	protein_coding	11004	KIF2C	0.01719407223229	-0.030739254	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops	4.741e-08	rs803679	7
ENSG00000086015	MAST2	1	46252659	46501796	1	protein_coding	23139	MAST2	5.44402882251562e-11	NA	0	0	1	3.9423e-06	0.0271343583404157	eQTLGen_trans_eQTLs	+	No	NA	3.08e-18	rs13230189	123
ENSG00000142973	CYP4B1	1	47223510	47285085	1	protein_coding	1580	CYP4B1	5.37386386780508e-10	1.046576656	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	7.37e-08	rs6588355	8
ENSG00000162366	PDZK1IP1	1	47649265	47656716	-1	protein_coding	10158	PDZK1IP1	0.000484064755406402	-0.343318344	0	0	3	1.8486e-08	0.000247027945036282	eQTLGen_trans_eQTLs	-	No	NA	1.299e-13	rs1858999	230
ENSG00000269113	TRABD2B	1	48226200	48462567	-1	protein_coding	388630	TRABD2B	0.370916244398265	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.37e-08	rs6588355	8
ENSG00000117834	SLC5A9	1	48688357	48714316	1	protein_coding	200010	SLC5A9	6.41959687057975e-13	-0.222478075	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	7.37e-08	rs6588355	8
ENSG00000186094	AGBL4	1	48998527	50489585	-1	protein_coding	84871	AGBL4	3.57830057240453e-06	-0.036348452	45	16.78	4	0.00027764	0.00292926	GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex:Aorta:Left_Ventricle:Liver:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	3.645e-08	rs6588355	8
ENSG00000162373	BEND5	1	49193195	49242641	-1	protein_coding	79656	BEND5	0.114990689141033	NA	0	0	16	6.74307e-05	5.61551e-05	GTEx/v8/Esophagus_Mucosa:GTEx/v8/Thyroid	-	Yes	Adult_Cortex:Fetal_Cortex:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	3.645e-08	rs6588355	8
ENSG00000227839	AL645730.2	1	50459990	50461874	1	protein_coding	NA	NA	NA	NA	1	1.122	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	4.007e-08	rs6588355	8
ENSG00000162374	ELAVL4	1	50513686	50669458	1	protein_coding	1996	ELAVL4	0.976912761697479	-0.166779752	20	18.94	22	4.75895e-07	0.00237947	eQTLcatalogue/Fairfax_2014_IFN24	+	Yes	Fetal_Cortex:Aorta:Left_Ventricle:Liver:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	3.645e-08	rs6588355	8
ENSG00000142700	DMRTA2	1	50883222	50889172	-1	protein_coding	63950	DMRTA2	NA	-1.159016347	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesendoderm	8.845e-08	rs6588355	8
ENSG00000185104	FAF1	1	50905150	51425935	-1	protein_coding	11124	FAF1	0.997397841844743	-1.142575908	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:hESC	8.845e-08	rs6588355	8
ENSG00000123080	CDKN2C	1	51426417	51440305	1	protein_coding	1031	CDKN2C	0.315707026353853	-1.352665171	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:hESC	8.845e-08	rs6588355	8
