GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000158008	1	26346375	26362955	26	7	155395	0.21692	0.41414	EXTL1
ENSG00000158014	1	26363743	26372624	17	3	156014	-0.31278	0.62278	SLC30A2
ENSG00000158022	1	26377795	26394927	41	6	153066	-0.087933	0.53504	TRIM63
ENSG00000175087	1	26437664	26452034	32	3	154915	-0.41403	0.66057	PDIK1L
ENSG00000197245	1	26485511	26489119	10	4	150840	0.15659	0.43779	FAM110D
ENSG00000142684	1	26496362	26498551	10	3	157252	0.93976	0.17367	ZNF593
ENSG00000142675	1	26503894	26516377	25	6	154110	1.5517	0.060369	CNKSR1
ENSG00000188782	1	26517052	26529459	61	10	156936	0.42566	0.33518	CATSPER4
ENSG00000130695	1	26560691	26605299	135	12	156218	2.1431	0.016051	CEP85
ENSG00000142669	1	26605667	26608007	5	2	155026	1.8185	0.034496	SH3BGRL3
ENSG00000158062	1	26607819	26644854	125	10	157907	1.6913	0.045392	UBXN11
ENSG00000169442	1	26644448	26647014	10	3	159970	1.5152	0.064863	CD52
ENSG00000176092	1	26648350	26680621	95	14	154353	0.76977	0.22072	AIM1L
ENSG00000176083	1	26688125	26701013	46	9	155760	0.56384	0.28643	ZNF683
ENSG00000131914	1	26737269	26756213	36	10	156217	0.4259	0.33509	LIN28A
ENSG00000117682	1	26758773	26797785	58	14	150419	0.21919	0.41325	DHDDS
ENSG00000198830	1	26798941	26802463	5	2	153282	-1.2438	0.89322	HMGN2
ENSG00000117676	1	26856252	26901521	92	12	155514	0.20069	0.42047	RPS6KA1
ENSG00000117713	1	27022524	27108595	116	8	153048	1.9616	0.024906	ARID1A
ENSG00000060642	1	27113963	27124889	14	4	149421	1.633	0.051239	PIGV
ENSG00000204160	1	27153201	27184093	45	7	155300	1.8898	0.029395	ZDHHC18
ENSG00000175793	1	27189633	27190947	1	1	132634	-0.17485	0.5694	SFN
ENSG00000142751	1	27202624	27216788	21	5	146268	1.9717	0.02432	GPN2
ENSG00000198746	1	27216979	27226957	13	5	144882	1.149	0.12528	GPATCH3
ENSG00000090273	1	27226729	27273353	64	9	143577	2.1143	0.017247	NUDC
ENSG00000131910	1	27237980	27240457	5	2	155752	1.1823	0.11855	NR0B2
ENSG00000175707	1	27276053	27286897	13	4	141694	2.4674	0.0068049	C1orf172
ENSG00000253368	1	27320198	27327389	7	3	135507	1.1323	0.12875	TRNP1
ENSG00000158246	1	27331511	27339327	8	2	136668	-0.026792	0.51069	FAM46B
ENSG00000090020	1	27425306	27493472	71	7	149474	3.2524	0.0005722	SLC9A1
ENSG00000142784	1	27561007	27635110	94	12	142906	1.3836	0.083243	WDTC1
ENSG00000186501	1	27648651	27662891	32	8	144678	0.70335	0.24092	TMEM222
ENSG00000142765	1	27668513	27680421	28	9	142634	0.43567	0.33154	SYTL1
ENSG00000142733	1	27681675	27693383	27	8	142113	1.9419	0.026072	MAP3K6
ENSG00000142748	1	27695603	27701315	9	5	139348	3.0477	0.0011529	FCN3
ENSG00000174950	1	27705666	27709870	4	1	148542	0.84775	0.19829	CD164L2
ENSG00000181773	1	27719148	27722318	3	2	138301	1.0233	0.15309	GPR3
ENSG00000158195	1	27730730	27816669	120	8	146835	1.0222	0.15334	WASF2
ENSG00000126705	1	27860546	27930942	65	10	131522	2.5665	0.0051371	AHDC1
ENSG00000000938	1	27938575	27961788	43	8	134999	2.9947	0.0013737	FGR
ENSG00000126709	1	27992572	27998729	9	2	155462	0.30857	0.37882	IFI6
ENSG00000009780	1	28052490	28089633	69	4	143010	1.353	0.088035	FAM76A
ENSG00000117758	1	28099694	28150963	52	5	144940	0.88293	0.18864	STX12
ENSG00000117751	1	28157289	28178187	23	4	145888	0.18147	0.428	PPP1R8
ENSG00000130775	1	28199055	28213196	47	9	154322	-0.41926	0.66249	THEMIS2
ENSG00000117748	1	28218035	28241257	51	5	153398	-0.062932	0.52509	RPA2
ENSG00000130768	1	28261504	28285668	67	10	153608	1.0607	0.14441	SMPDL3B
ENSG00000158156	1	28285973	28294607	18	7	140617	0.43068	0.33335	XKR8
ENSG00000158161	1	28296855	28415207	206	20	146017	-0.68759	0.75414	EYA3
ENSG00000169403	1	28473677	28520447	50	11	146456	2.1808	0.0146	PTAFR
ENSG00000126698	1	28525967	28559536	87	10	145015	1.5644	0.058864	DNAJC8
ENSG00000130770	1	28562620	28573417	36	4	150587	1.5079	0.065785	ATPIF1
ENSG00000130766	1	28586038	28609002	45	9	145207	1.4136	0.078744	SESN2
ENSG00000130772	1	28655513	28662476	8	4	129214	1.2539	0.10494	MED18
ENSG00000204138	1	28696114	28826881	362	10	146301	2.6132	0.0044843	PHACTR4
ENSG00000180198	1	28832455	28865812	66	8	143456	2.3727	0.0088302	RCC1
ENSG00000180098	1	28879597	28905051	38	6	150313	3.4436	0.00028697	TRNAU1AP
ENSG00000120656	1	28915835	28969597	63	10	145605	3.8165	6.767e-05	TAF12
ENSG00000188060	1	28918712	28921955	8	5	133419	1.8007	0.035874	RAB42
ENSG00000162419	1	28995244	29045865	64	6	151058	2.6391	0.0041565	GMEB1
ENSG00000198492	1	29063133	29096287	45	6	153319	1.4648	0.071484	YTHDF2
ENSG00000116329	1	29138654	29190208	158	19	151213	4.3486	6.8496e-06	OPRD1
ENSG00000159023	1	29213603	29446553	383	21	147656	3.601	0.0001585	EPB41
ENSG00000253304	1	29445940	29450447	10	3	143549	3.8446	6.0384e-05	TMEM200B
ENSG00000116350	1	29474255	29508499	67	15	143522	2.6349	0.0042079	SRSF4
ENSG00000116353	1	29519385	29557454	90	14	148840	2.5054	0.0061159	MECR
ENSG00000060656	1	29563028	29653325	219	31	151828	1.7744	0.037999	PTPRU
ENSG00000162510	1	31184124	31196434	32	4	157123	1.9501	0.025582	MATN1
ENSG00000162511	1	31205316	31230667	67	20	154916	2.0035	0.02256	LAPTM5
ENSG00000162512	1	31342314	31381608	80	25	153603	2.261	0.011879	SDC3
ENSG00000134644	1	31404353	31538838	248	21	151811	1.031	0.15128	PUM1
ENSG00000084628	1	31652592	31712401	215	16	156938	1.4679	0.071068	NKAIN1
ENSG00000060688	1	31732417	31769662	99	8	150633	2.3667	0.008973	SNRNP40
ENSG00000121766	1	31769842	31837783	159	11	151869	2.4747	0.006668	ZCCHC17
ENSG00000121769	1	31838472	31849697	20	7	145754	2.2076	0.013635	FABP3
ENSG00000168528	1	31882412	31907525	70	8	155447	1.5205	0.064196	SERINC2
ENSG00000268950	1	31902192	31902614	2	1	146615	1.6229	0.052311	AC114494.1
ENSG00000142910	1	32042116	32053288	13	7	148385	2.2515	0.012176	TINAGL1
ENSG00000121764	1	32083287	32098119	31	4	151605	1.2672	0.10255	HCRTR1
ENSG00000162517	1	32095463	32110497	22	4	151131	1.5092	0.065626	PEF1
ENSG00000084636	1	32117848	32169920	99	19	150251	1.2206	0.11111	COL16A1
ENSG00000121753	1	32192718	32230494	38	8	152883	0.97054	0.16589	BAI2
ENSG00000134668	1	32256023	32281652	43	11	153795	-0.84709	0.80153	SPOCD1
ENSG00000184007	1	32372022	32410457	44	8	144308	1.411	0.079117	PTP4A2
ENSG00000121774	1	32479430	32526451	22	13	140346	2.1393	0.016206	KHDRBS1
ENSG00000121775	1	32537632	32568467	39	6	150550	0.071837	0.47137	TMEM39B
ENSG00000025800	1	32573639	32642169	73	10	143991	0.92352	0.17787	KPNA6
ENSG00000084652	1	32645287	32663886	23	6	144838	0.3406	0.3667	TXLNA
ENSG00000160050	1	32665987	32670988	3	2	138710	-0.56276	0.7132	CCDC28B
ENSG00000160051	1	32671236	32674288	5	1	161405	0.72085	0.2355	IQCC
ENSG00000222046	1	32674695	32681797	9	4	141014	0.71279	0.23799	DCDC2B
ENSG00000160055	1	32680073	32687972	13	5	134396	1.2828	0.099775	TMEM234
ENSG00000084623	1	32687529	32697205	12	2	152582	0.86577	0.19331	EIF3I
ENSG00000183615	1	32712834	32714457	2	1	149871	0.61985	0.26768	FAM167B
ENSG00000182866	1	32716840	32751766	32	13	142310	0.16677	0.43378	LCK
ENSG00000116478	1	32757687	32799236	22	12	126913	0.45434	0.32479	HDAC1
ENSG00000162526	1	32817122	32829913	5	3	131712	1.0299	0.15152	TSSK3
ENSG00000225828	1	32826871	32829879	1	1	132284	1.331	0.0916	FAM229A
ENSG00000160058	1	32830704	32860332	20	11	134738	0.51362	0.30376	BSDC1
ENSG00000254553	1	32930658	33066393	262	9	147572	0.2825	0.38878	RP1-27O5.3
ENSG00000273274	1	32930670	32962287	26	6	147855	0.34349	0.36562	ZBTB8B
ENSG00000160062	1	33005028	33071540	157	8	147658	0.24206	0.40437	ZBTB8A
ENSG00000176261	1	33065773	33116504	116	7	155253	0.54144	0.2941	ZBTB8OS
ENSG00000162521	1	33116743	33151812	73	4	158386	0.39181	0.3476	RBBP4
ENSG00000162520	1	33145507	33169197	48	4	154926	0.41813	0.33793	SYNC
ENSG00000162522	1	33207486	33240571	53	14	150576	0.62455	0.26613	KIAA1522
ENSG00000134684	1	33240840	33283754	67	9	146910	0.046072	0.48163	YARS
ENSG00000116497	1	33282368	33324476	54	8	151743	0.4978	0.30931	S100PBP
ENSG00000160097	1	33327869	33338083	10	3	155542	0.34486	0.3651	FNDC5
ENSG00000121905	1	33351595	33364042	16	5	137463	0.38206	0.35121	HPCA
ENSG00000121900	1	33360195	33367039	8	2	134141	0.56158	0.2872	TMEM54
ENSG00000116514	1	33402046	33430286	51	7	145215	0.28455	0.38799	RNF19B
ENSG00000004455	1	33473585	33546597	96	7	151679	1.5632	0.059	AK2
ENSG00000142920	1	33546705	33586131	45	11	146586	2.2143	0.013404	ADC
ENSG00000116525	1	33611003	33647660	68	5	155833	2.2771	0.01139	TRIM62
ENSG00000160094	1	33722146	33766320	74	12	150345	1.445	0.074225	ZNF362
ENSG00000184389	1	33772367	33786699	32	9	155744	-0.17327	0.56878	A3GALT2
ENSG00000134686	1	33789224	33896653	289	19	155242	-0.14747	0.55862	PHC2
ENSG00000121903	1	33938246	33962107	49	6	156375	2.1556	0.015558	ZSCAN20
ENSG00000121904	1	33979609	34631443	1715	151	155063	-0.057505	0.52293	CSMD2
ENSG00000176256	1	34326076	34330392	8	4	149784	-0.33858	0.63254	HMGB4
ENSG00000142698	1	34632484	34684732	183	24	155067	2.4029	0.0081319	C1orf94
ENSG00000163866	1	35178338	35325417	534	62	154541	-0.59953	0.72559	SMIM12
ENSG00000189280	1	35220648	35224113	8	3	160137	1.2579	0.10422	GJB5
ENSG00000189433	1	35225342	35229325	17	8	154835	-0.36132	0.64107	GJB4
ENSG00000188910	1	35246790	35251970	16	6	153748	-0.67531	0.75026	GJB3
ENSG00000187513	1	35258599	35261348	11	3	152870	-0.82449	0.79517	GJA4
ENSG00000116544	1	35331037	35395186	100	28	151854	3.5108	0.00022339	DLGAP3
ENSG00000271741	1	35447134	35497342	67	4	155367	2.4827	0.0065204	RP11-244H3.4
ENSG00000243749	1	35447136	35450954	7	2	157496	2.3856	0.0085267	ZMYM6NB
ENSG00000163867	1	35449523	35497569	63	4	154983	2.4879	0.0064242	ZMYM6
ENSG00000197056	1	35525387	35581460	64	8	153643	3.1311	0.00087072	ZMYM1
ENSG00000116560	1	35641979	35658749	23	2	156444	3.0232	0.0012505	SFPQ
ENSG00000146463	1	35734568	35887659	163	12	144762	2.8691	0.0020583	ZMYM4
ENSG00000142687	1	35899091	36023551	126	15	142219	2.6627	0.0038753	KIAA0319L
ENSG00000020129	1	36023074	36032875	10	3	144010	2.1778	0.014709	NCDN
ENSG00000116819	1	36038971	36060929	17	5	147114	3.1994	0.00068861	TFAP2E
ENSG00000126067	1	36067185	36107445	24	7	139473	3.6164	0.00014937	PSMB2
ENSG00000142686	1	36179476	36185073	7	3	137786	5.1245	1.4917e-07	C1orf216
ENSG00000092853	1	36185819	36235568	51	7	150867	4.8582	5.9222e-07	CLSPN
ENSG00000134698	1	36273773	36323491	63	12	141369	5.2192	8.9872e-08	AGO4
ENSG00000092847	1	36335409	36395211	57	10	142337	5.4862	2.0528e-08	AGO1
ENSG00000126070	1	36396319	36538101	122	14	137394	5.5609	1.3421e-08	AGO3
ENSG00000092850	1	36549676	36553876	3	1	139960	4.124	1.8619e-05	TEKT2
ENSG00000116863	1	36554476	36559533	4	2	142253	3.4718	0.00025851	ADPRHL2
ENSG00000171812	1	36560837	36590821	61	10	148714	3.7914	7.4914e-05	COL8A2
ENSG00000054116	1	36602173	36615098	20	3	149501	3.8391	6.1732e-05	TRAPPC3
ENSG00000116871	1	36621180	36646450	32	7	143886	4.7818	8.686e-07	MAP7D1
ENSG00000054118	1	36690017	36770958	91	9	150042	0.3612	0.35897	THRAP3
ENSG00000214193	1	36771988	36790484	21	6	149970	0.38675	0.34947	SH3D21
ENSG00000142694	1	36787632	36789755	3	1	153310	1.775	0.037951	EVA1B
ENSG00000116883	1	36789335	36794822	12	3	154940	0.39412	0.34675	RP11-268J15.5
ENSG00000196182	1	36805225	36851497	54	7	154182	1.3876	0.082636	STK40
ENSG00000181817	1	36856839	36863493	34	5	157780	1.6214	0.052468	LSM10
ENSG00000116885	1	36881428	36916086	140	8	153677	0.92084	0.17857	OSCP1
ENSG00000116898	1	36921319	36930038	37	6	156637	0.87742	0.19013	MRPS15
ENSG00000119535	1	36931644	36948879	40	10	143141	1.1605	0.12293	CSF3R
ENSG00000163873	1	37261128	37499730	472	53	151004	1.197	0.11565	GRIK3
ENSG00000163874	1	37940153	37949980	13	5	149587	1.5554	0.059929	ZC3H12A
ENSG00000163875	1	37958176	37980375	71	12	153629	1.5104	0.065465	MEAF6
ENSG00000163877	1	38000050	38019903	44	9	147926	1.1268	0.12991	SNIP1
ENSG00000163879	1	38022520	38032458	29	7	142193	0.64254	0.26026	DNALI1
ENSG00000134697	1	38032417	38061536	66	11	145279	1.3769	0.084269	GNL2
ENSG00000169218	1	38076951	38100595	66	12	154068	1.3303	0.091712	RSPO1
ENSG00000116922	1	38147242	38157914	33	4	153745	1.7253	0.042237	C1orf109
ENSG00000134690	1	38158090	38175391	47	8	149386	0.90271	0.18334	CDCA8
ENSG00000183317	1	38179552	38230805	186	20	151179	1.729	0.041903	EPHA10
ENSG00000185090	1	38259474	38266809	4	2	153365	3.2185	0.00064438	MANEAL
ENSG00000196449	1	38268616	38273857	11	3	133996	3.2512	0.00057467	YRDC
ENSG00000197982	1	38272651	38275126	1	1	161405	1.204	0.1143	C1orf122
ENSG00000188786	1	38275239	38325292	77	14	144383	3.8691	5.4625e-05	MTF1
ENSG00000230610	1	38292232	38293886	1	1	135395	0.66727	0.2523	AL929472.1
ENSG00000204084	1	38326369	38412729	172	20	147321	2.8714	0.0020436	INPP5B
ENSG00000183431	1	38422647	38456593	85	10	143731	2.0852	0.018524	SF3A3
ENSG00000183386	1	38462442	38471278	16	8	147753	1.0094	0.1564	FHL3
ENSG00000183520	1	38474930	38490496	30	12	148676	-0.36135	0.64108	UTP11L
ENSG00000185668	1	38509523	38512450	1	1	161405	1.9765	0.02405	POU3F1
ENSG00000116954	1	39303870	39325495	50	12	149608	1.8948	0.02906	RRAGC
ENSG00000214114	1	39328636	39347289	42	8	154205	2.0076	0.022343	MYCBP
ENSG00000131233	1	39330175	39347289	41	7	154029	2.0303	0.021165	GJA9
ENSG00000158315	1	39351479	39407471	176	25	156061	1.3747	0.084614	RHBDL2
ENSG00000174574	1	39456895	39471731	47	6	155178	1.6359	0.050933	AKIRIN1
ENSG00000168653	1	39491990	39500308	26	4	153946	1.5793	0.057134	NDUFS5
ENSG00000127603	1	39546988	39952849	734	31	145322	3.292	0.00049733	MACF1
ENSG00000255103	1	39876151	39882154	9	4	142471	2.5224	0.0058272	KIAA0754
ENSG00000183682	1	39957318	39991607	63	13	145284	2.1343	0.01641	BMP8A
ENSG00000090621	1	40026488	40042462	33	9	147040	3.016	0.0012808	PABPC4
ENSG00000163909	1	40089825	40105617	39	14	153039	1.9309	0.026746	HEYL
ENSG00000116981	1	40124793	40137710	16	5	160832	0.46031	0.32265	NT5C1A
ENSG00000116983	1	40144320	40157361	71	12	156193	1.9403	0.02617	HPCAL4
ENSG00000084072	1	40157854	40229586	193	34	155387	0.32308	0.37332	PPIE
ENSG00000116985	1	40222854	40254533	97	16	154149	-0.55027	0.70893	BMP8B
ENSG00000043514	1	40306723	40349183	112	12	151623	1.4723	0.070468	TRIT1
ENSG00000116990	1	40361098	40367928	13	6	138526	2.8171	0.0024229	MYCL
ENSG00000168389	1	40420802	40435638	15	7	144259	0.9065	0.18234	MFSD2A
ENSG00000131236	1	40505905	40538321	107	8	158587	-1.6849	0.954	CAP1
ENSG00000131238	1	40538379	40563375	87	10	158440	-1.512	0.93473	PPT1
ENSG00000117000	1	40627045	40706593	95	16	150723	0.28556	0.38761	RLF
ENSG00000188800	1	40711619	40717363	7	4	145443	0.61045	0.27078	TMCO2
ENSG00000084073	1	40723779	40759856	39	10	151287	1.1216	0.13102	ZMPSTE24
ENSG00000049089	1	40766159	40783488	65	11	153124	0.44644	0.32764	COL9A2
ENSG00000084070	1	40810522	40888998	173	28	153491	0.98594	0.16208	SMAP2
ENSG00000187801	1	40915774	40929390	48	14	151100	1.7394	0.040986	ZFP69B
ENSG00000187815	1	40942887	40962015	45	9	141731	2.6283	0.0042913	ZFP69
ENSG00000164002	1	40974413	40982228	26	7	150737	3.5592	0.000186	EXO5
ENSG00000117010	1	40997233	41013841	54	8	154488	3.4164	0.00031722	ZNF684
ENSG00000117016	1	41086351	41131329	111	16	153420	3.3878	0.00035231	RIMS3
ENSG00000066136	1	41157320	41237275	192	18	151792	2.9283	0.0017039	NFYC
ENSG00000117013	1	41249684	41306124	174	37	153314	1.6769	0.046782	KCNQ4
ENSG00000179862	1	41326729	41328018	8	3	146158	-0.61815	0.73176	CITED4
ENSG00000171793	1	41445007	41478235	90	19	151719	2.2855	0.011141	CTPS1
ENSG00000171790	1	41481269	41488909	29	9	151838	2.0659	0.019419	SLFNL1
ENSG00000010803	1	41492872	41707826	505	21	153436	2.0663	0.019401	SCMH1
ENSG00000204060	1	41827594	41849262	56	12	155329	4.0887	2.1689e-05	FOXO6
ENSG00000127129	1	41944446	41950344	17	5	151790	1.2016	0.11475	EDN2
ENSG00000127124	1	41972036	42501596	1300	55	147449	0.14877	0.44087	HIVEP3
ENSG00000044012	1	42619092	42621495	9	4	144029	0.71228	0.23814	GUCA2B
ENSG00000197273	1	42628362	42630389	4	2	137116	-1.217	0.8882	GUCA2A
ENSG00000198815	1	42642210	42801548	255	11	153857	0.77187	0.2201	FOXJ3
ENSG00000177181	1	42846466	42888249	134	8	159316	2.0549	0.019945	RIMKLA
ENSG00000066185	1	42896000	42921938	84	8	158895	-1.1212	0.8689	ZMYND12
ENSG00000127125	1	42921788	42939056	33	4	158262	-0.99757	0.84076	PPCS
ENSG00000186409	1	42929001	43120335	551	18	157335	-1.3435	0.91045	CCDC30
ENSG00000171960	1	43124096	43142429	32	8	147755	-0.9643	0.83255	PPIH
ENSG00000065978	1	43148098	43168020	34	10	145174	-0.36333	0.64182	YBX1
ENSG00000164007	1	43198764	43205925	18	5	153188	-0.46817	0.68017	CLDN19
ENSG00000117385	1	43212006	43232755	39	10	149681	-0.54234	0.70621	LEPRE1
ENSG00000164008	1	43232940	43263968	43	9	152314	0.74517	0.22808	C1orf50
ENSG00000177868	1	43272723	43282954	24	6	141996	-0.28418	0.61186	CCDC23
ENSG00000164010	1	43282795	43310660	44	11	153279	0.40818	0.34157	ERMAP
ENSG00000164011	1	43312280	43318148	4	2	155460	1.0359	0.15012	ZNF691
ENSG00000117394	1	43391052	43424530	120	16	153193	1.8489	0.032235	SLC2A1
ENSG00000186973	1	43610824	43622067	44	8	146271	0.11429	0.4545	FAM183A
ENSG00000117395	1	43629846	43736607	380	30	143678	1.9731	0.024244	EBNA1BP2
ENSG00000243710	1	43637820	43720029	304	25	145002	1.8386	0.032989	WDR65
ENSG00000179178	1	43735665	43739673	9	5	134723	0.87739	0.19014	TMEM125
ENSG00000253313	1	43747554	43751288	6	3	144322	2.12	0.017004	C1orf210
ENSG00000066056	1	43766664	43788779	27	4	159407	3.6241	0.00014499	TIE1
ENSG00000117400	1	43803478	43818443	13	3	151770	4.3924	5.6043e-06	MPL
ENSG00000117399	1	43824626	43828874	5	3	154231	4.9191	4.347e-07	CDC20
ENSG00000066322	1	43829068	43833696	4	2	146669	3.9673	3.6347e-05	ELOVL1
ENSG00000159479	1	43849588	43855479	4	2	161405	3.4876	0.00024369	MED8
ENSG00000198198	1	43855553	43918321	94	9	151127	4.5021	3.3638e-06	SZT2
ENSG00000178922	1	43916824	43919660	6	3	148530	5.2546	7.4169e-08	HYI
ENSG00000142949	1	43990858	44089343	236	17	156473	6.4686	4.9473e-11	PTPRF
ENSG00000066135	1	44115829	44171186	79	12	150546	6.0756	6.1755e-10	KDM4A
ENSG00000126091	1	44171495	44396831	483	26	154762	5.7071	5.7471e-09	ST3GAL3
ENSG00000117407	1	44398992	44402913	9	3	156055	4.1676	1.5391e-05	ARTN
ENSG00000117408	1	44412611	44433694	32	5	155340	4.5465	2.7271e-06	IPO13
ENSG00000132768	1	44435672	44439041	3	1	161405	3.3793	0.00036339	DPH2
ENSG00000117410	1	44440159	44443967	8	4	142943	4.1935	1.3731e-05	ATP6V0B
ENSG00000117411	1	44444615	44456840	18	5	157653	3.9557	3.8156e-05	B4GALT2
ENSG00000159214	1	44457031	44462200	9	3	150283	4.1615	1.5805e-05	CCDC24
ENSG00000196517	1	44457172	44497139	76	16	142386	3.8476	5.9641e-05	SLC6A9
ENSG00000171872	1	44584522	44600812	47	11	148451	3.3348	0.00042682	KLF17
ENSG00000178028	1	44679127	44686353	10	4	152124	3.6473	0.00013252	DMAP1
ENSG00000117419	1	44686742	44820932	199	20	144473	2.4649	0.0068526	ERI3
ENSG00000187147	1	44870866	45117396	647	77	149062	2.0802	0.018752	RNF220
ENSG00000126106	1	45100910	45140227	79	7	146158	1.7641	0.038857	TMEM53
ENSG00000198520	1	45140364	45191263	76	23	144325	1.9629	0.02483	C1orf228
ENSG00000142945	1	45205490	45233439	56	8	151477	1.3007	0.096685	KIF2C
ENSG00000142937	1	45240923	45244451	5	3	146297	0.70253	0.24117	RPS8
ENSG00000142959	1	45249257	45253377	2	1	161405	0.015363	0.49387	BEST4
ENSG00000173846	1	45265897	45271662	9	3	153883	1.2818	0.099954	PLK3
ENSG00000188396	1	45271585	45272957	3	2	144563	0.58582	0.279	TCTEX1D4
ENSG00000222009	1	45274154	45281257	13	3	153538	0.22604	0.41058	BTBD19
ENSG00000117425	1	45285516	45308735	50	7	152312	1.6848	0.046016	PTCH2
ENSG00000070785	1	45316450	45452282	325	11	155507	0.92573	0.17729	EIF2B3
ENSG00000126107	1	45468212	45477001	19	3	153798	0.83132	0.2029	HECTD3
ENSG00000126088	1	45477819	45481247	6	2	154199	0.17944	0.4288	UROD
ENSG00000162415	1	45482071	45771881	503	19	148941	-1.4049	0.91997	ZSWIM5
ENSG00000132781	1	45794835	45806142	16	7	140263	0.43568	0.33154	MUTYH
ENSG00000132773	1	45805342	45809647	5	3	138953	0.067618	0.47304	TOE1
ENSG00000070759	1	45809555	45956872	213	16	152648	0.054729	0.47818	TESK2
ENSG00000236624	1	45959538	45965751	9	3	158109	-1.0759	0.85902	CCDC163P
ENSG00000132763	1	45965725	45976739	17	4	154030	-0.041548	0.51657	MMACHC
ENSG00000117450	1	45976708	45988719	35	4	154339	-0.78887	0.78491	PRDX1
ENSG00000117448	1	46016215	46035721	33	6	151709	-0.76438	0.77768	AKR1A1
ENSG00000132780	1	46049518	46084566	45	5	153046	-1.5947	0.94461	NASP
ENSG00000159588	1	46085716	46089729	9	2	155138	-0.88557	0.81208	CCDC17
ENSG00000159592	1	46092976	46153785	117	7	152799	-1.0809	0.86013	GPBP1L1
ENSG00000159596	1	46152886	46160115	12	2	158141	-0.19537	0.57745	TMEM69
ENSG00000197429	1	46159996	46216322	97	6	155047	-1.383	0.91666	IPP
ENSG00000086015	1	46252659	46501796	473	14	154859	-1.1237	0.86942	MAST2
ENSG00000117461	1	46505812	46642160	216	15	154817	-0.8885	0.81286	PIK3R3
ENSG00000117472	1	46640745	46651630	10	3	155792	-0.74559	0.77204	TSPAN1
ENSG00000085998	1	46654354	46685977	47	9	146837	-0.10528	0.54192	POMGNT1
ENSG00000171357	1	46669006	46686933	23	8	146229	-1.2036	0.88562	LURAP1
ENSG00000085999	1	46713360	46744145	34	10	148023	-1.1582	0.8766	RAD54L
ENSG00000132128	1	46726868	46769280	36	10	146186	-0.55171	0.70943	LRRC41
ENSG00000173660	1	46769303	46782448	20	7	141478	-1.76	0.9608	UQCRH
ENSG00000117481	1	46805849	46830824	153	4	158594	-0.86155	0.80553	NSUN4
ENSG00000117480	1	46859937	46879520	33	8	148997	-1.3568	0.91259	FAAH
ENSG00000197587	1	46972668	46979898	19	5	155368	0.19471	0.42281	DMBX1
ENSG00000162456	1	47011316	47017199	14	4	152648	0.68253	0.24745	KNCN
ENSG00000079277	1	47023090	47082515	120	13	145606	1.5159	0.064768	MKNK1
ENSG00000142961	1	47073387	47082563	18	3	157712	1.6548	0.048979	MOB3C
ENSG00000123472	1	47098409	47139539	73	4	154174	1.4008	0.08064	ATPAF1
ENSG00000159658	1	47124366	47184824	111	7	155429	1.1558	0.12389	EFCAB14
ENSG00000186118	1	47134527	47139266	6	2	152811	1.0047	0.15753	TEX38
ENSG00000142973	1	47223510	47285085	135	22	151641	2.696	0.0035084	CYP4B1
ENSG00000187048	1	47394849	47407156	27	4	158304	-0.10587	0.54216	CYP4A11
ENSG00000186377	1	47427036	47516423	161	15	154917	0.33036	0.37056	CYP4X1
ENSG00000186160	1	47533160	47583991	102	4	157751	-0.25611	0.60107	CYP4Z1
ENSG00000162365	1	47603107	47615413	43	5	157357	1.0439	0.14828	CYP4A22
ENSG00000162366	1	47649265	47656716	14	7	142956	0.22248	0.41197	PDZK1IP1
ENSG00000162367	1	47681962	47697892	33	7	150115	0.26457	0.39567	TAL1
