GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000175087	1	26437664	26452034	36	3	385738	-0.076217	0.53038	PDIK1L
ENSG00000197245	1	26485511	26489119	15	8	385642	1.544	0.061293	FAM110D
ENSG00000142684	1	26496362	26498551	12	4	386175	-0.091698	0.53653	ZNF593
ENSG00000142675	1	26503894	26516377	41	15	385695	-0.099765	0.53973	CNKSR1
ENSG00000188782	1	26517052	26529459	79	17	385375	1.5274	0.063334	CATSPER4
ENSG00000130695	1	26560691	26605299	162	17	385988	-0.33732	0.63206	CEP85
ENSG00000142669	1	26605667	26608007	6	3	384554	-1.9847	0.97641	SH3BGRL3
ENSG00000158062	1	26607819	26644854	153	16	385943	-0.50849	0.69445	UBXN11
ENSG00000169442	1	26644448	26647014	12	4	385933	-0.43493	0.66819	CD52
ENSG00000176092	1	26648350	26680621	112	19	385012	1.338	0.090449	AIM1L
ENSG00000176083	1	26688125	26701013	59	12	385927	1.4398	0.074967	ZNF683
ENSG00000131914	1	26737269	26756213	40	14	383896	-0.4341	0.66789	LIN28A
ENSG00000117682	1	26758773	26797785	89	25	385528	0.067903	0.47293	DHDDS
ENSG00000198830	1	26798941	26802463	7	4	385727	0.19539	0.42254	HMGN2
ENSG00000117676	1	26856252	26901521	125	21	384824	1.0317	0.15111	RPS6KA1
ENSG00000117713	1	27022524	27108595	146	14	385955	0.23409	0.40746	ARID1A
ENSG00000060642	1	27113963	27124889	20	7	385728	-0.70152	0.75851	PIGV
ENSG00000204160	1	27153201	27184093	61	12	385289	0.80347	0.21085	ZDHHC18
ENSG00000175793	1	27189633	27190947	1	1	386533	-0.12364	0.5492	SFN
ENSG00000142751	1	27202624	27216788	28	8	385377	0.45213	0.32559	GPN2
ENSG00000198746	1	27216979	27226957	17	8	385244	0.93545	0.17478	GPATCH3
ENSG00000090273	1	27226729	27273353	90	17	385842	1.1033	0.13494	NUDC
ENSG00000131910	1	27237980	27240457	7	4	385797	1.2078	0.11357	NR0B2
ENSG00000175707	1	27276053	27286897	23	7	386302	1.3505	0.08843	C1orf172
ENSG00000253368	1	27320198	27327389	10	5	384181	-0.70673	0.76013	TRNP1
ENSG00000158246	1	27331511	27339327	13	5	383745	0.30747	0.37924	FAM46B
ENSG00000090020	1	27425306	27493472	91	13	384888	-0.095159	0.53791	SLC9A1
ENSG00000142784	1	27561007	27635110	119	19	385740	0.71644	0.23686	WDTC1
ENSG00000186501	1	27648651	27662891	47	15	385525	0.83496	0.20187	TMEM222
ENSG00000142765	1	27668513	27680421	36	13	384942	1.4179	0.078105	SYTL1
ENSG00000142733	1	27681675	27693383	33	11	384925	1.4129	0.078836	MAP3K6
ENSG00000142748	1	27695603	27701315	10	7	384006	0.33643	0.36828	FCN3
ENSG00000174950	1	27705666	27709870	7	2	385892	0.90095	0.18381	CD164L2
ENSG00000181773	1	27719148	27722318	8	6	385912	0.12974	0.44839	GPR3
ENSG00000158195	1	27730730	27816669	178	19	385421	0.61486	0.26932	WASF2
ENSG00000126705	1	27860546	27930942	94	19	385149	-0.53183	0.70258	AHDC1
ENSG00000000938	1	27938575	27961788	51	11	385298	0.42488	0.33546	FGR
ENSG00000126709	1	27992572	27998729	17	5	386111	-0.50568	0.69346	IFI6
ENSG00000009780	1	28052490	28089633	89	8	385825	0.57477	0.28272	FAM76A
ENSG00000117758	1	28099694	28150963	110	14	386010	-0.16229	0.56446	STX12
ENSG00000117751	1	28157289	28178187	40	11	385621	0.84628	0.1987	PPP1R8
ENSG00000130775	1	28199055	28213196	55	12	383044	1.0178	0.15439	THEMIS2
ENSG00000117748	1	28218035	28241257	80	12	385497	0.32863	0.37122	RPA2
ENSG00000130768	1	28261504	28285668	95	19	384367	2.0562	0.019883	SMPDL3B
ENSG00000158156	1	28285973	28294607	30	12	384997	1.1979	0.11548	XKR8
ENSG00000158161	1	28296855	28415207	402	33	385653	-1.1117	0.86687	EYA3
ENSG00000169403	1	28473677	28520447	97	33	384411	0.17673	0.42986	PTAFR
ENSG00000126698	1	28525967	28559536	124	20	385455	-0.47855	0.68387	DNAJC8
ENSG00000215902	1	28527013	28527152	1	1	386066	0.65231	0.2571	AL353354.1
ENSG00000269804	1	28527070	28527419	1	1	386066	0.65231	0.2571	AL353354.2
ENSG00000130770	1	28562620	28573417	38	5	386096	-1.2919	0.9018	ATPIF1
ENSG00000130766	1	28586038	28609002	84	25	385678	-0.044415	0.51771	SESN2
ENSG00000130772	1	28655513	28662476	14	8	384764	-2.4295	0.99244	MED18
ENSG00000204138	1	28696114	28826881	469	21	385967	0.60393	0.27295	PHACTR4
ENSG00000180198	1	28832455	28865812	109	22	385631	0.061674	0.47541	RCC1
ENSG00000180098	1	28879597	28905051	61	14	384095	0.47934	0.31585	TRNAU1AP
ENSG00000120656	1	28915835	28969597	128	29	385505	-0.57933	0.71882	TAF12
ENSG00000188060	1	28918712	28921955	11	7	385396	-0.79489	0.78666	RAB42
ENSG00000162419	1	28995244	29045865	121	23	385616	0.35602	0.36091	GMEB1
ENSG00000198492	1	29063133	29096287	95	22	385836	0.1154	0.45407	YTHDF2
ENSG00000116329	1	29138654	29190208	233	37	384189	1.5019	0.06656	OPRD1
ENSG00000159023	1	29213603	29446553	634	42	385708	0.74748	0.22739	EPB41
ENSG00000253304	1	29445940	29450447	15	6	385692	1.4184	0.07803	TMEM200B
ENSG00000116350	1	29474255	29508499	90	24	385963	0.096866	0.46142	SRSF4
ENSG00000116353	1	29519385	29557454	121	24	386018	-0.01189	0.50474	MECR
ENSG00000060656	1	29563028	29653325	286	42	383613	1.4752	0.070085	PTPRU
ENSG00000162510	1	31184124	31196434	33	5	385344	0.058173	0.47681	MATN1
ENSG00000162511	1	31205316	31230667	49	15	382092	-0.75858	0.77595	LAPTM5
ENSG00000162512	1	31342314	31381608	98	33	382817	0.077891	0.46896	SDC3
ENSG00000134644	1	31404353	31538838	398	32	385612	1.7137	0.043294	PUM1
ENSG00000084628	1	31652592	31712401	266	20	385259	2.9212	0.0017435	NKAIN1
ENSG00000060688	1	31732417	31769662	142	16	385976	2.2329	0.012779	SNRNP40
ENSG00000121766	1	31769842	31837783	219	21	385883	2.0491	0.020228	ZCCHC17
ENSG00000121769	1	31838472	31849697	37	13	385968	1.3704	0.085276	FABP3
ENSG00000168528	1	31882412	31907525	89	13	384903	1.538	0.062026	SERINC2
ENSG00000268950	1	31902192	31902614	3	2	384683	2.3379	0.0096959	AC114494.1
ENSG00000142910	1	32042116	32053288	14	9	384369	1.0287	0.1518	TINAGL1
ENSG00000121764	1	32083287	32098119	39	7	385413	1.0922	0.13737	HCRTR1
ENSG00000162517	1	32095463	32110497	26	5	385390	0.95208	0.17053	PEF1
ENSG00000084636	1	32117848	32169920	147	34	384489	1.2183	0.11156	COL16A1
ENSG00000121753	1	32192718	32230494	97	18	385303	1.5557	0.059895	BAI2
ENSG00000134668	1	32256023	32281652	82	20	383644	-0.38777	0.65091	SPOCD1
ENSG00000184007	1	32372022	32410457	120	16	385882	1.8135	0.034878	PTP4A2
ENSG00000212673	1	32379174	32380745	2	1	386271	1.7819	0.037379	AL136115.1
ENSG00000121774	1	32479430	32526451	70	44	385554	-1.1609	0.87716	KHDRBS1
ENSG00000121775	1	32537632	32568467	66	16	385577	-0.29781	0.61707	TMEM39B
ENSG00000025800	1	32573639	32642169	123	26	385932	-0.10306	0.54104	KPNA6
ENSG00000084652	1	32645287	32663886	40	15	386051	-1.2851	0.90062	TXLNA
ENSG00000160050	1	32665987	32670988	6	4	385311	0.021675	0.49135	CCDC28B
ENSG00000160051	1	32671236	32674288	12	6	386376	-0.48901	0.68758	IQCC
ENSG00000222046	1	32674695	32681797	22	13	385821	-1.0645	0.85645	DCDC2B
ENSG00000160055	1	32680073	32687972	22	11	385683	-1.1466	0.87422	TMEM234
ENSG00000084623	1	32687529	32697205	21	6	385912	-1.0986	0.86402	EIF3I
ENSG00000183615	1	32712834	32714457	4	2	385842	-0.89089	0.81351	FAM167B
ENSG00000182866	1	32716840	32751766	66	30	385219	-0.32015	0.62557	LCK
ENSG00000116478	1	32757687	32799236	82	17	385755	-0.91335	0.81947	HDAC1
ENSG00000175130	1	32799433	32801980	1	1	385726	1.4839	0.06892	MARCKSL1
ENSG00000162526	1	32817122	32829913	17	5	385788	-0.66739	0.74774	TSSK3
ENSG00000225828	1	32826871	32829879	3	2	385644	0.4425	0.32906	FAM229A
ENSG00000160058	1	32830704	32860332	47	25	385202	-0.91081	0.8188	BSDC1
ENSG00000254553	1	32930658	33066393	337	17	385232	0.92051	0.17865	RP1-27O5.3
ENSG00000273274	1	32930670	32962287	41	14	384579	-0.24239	0.59576	ZBTB8B
ENSG00000160062	1	33005028	33071540	195	14	385167	1.0936	0.13706	ZBTB8A
ENSG00000176261	1	33065773	33116504	188	19	385601	2.0187	0.021758	ZBTB8OS
ENSG00000162521	1	33116743	33151812	113	11	386121	1.9361	0.026426	RBBP4
ENSG00000162520	1	33145507	33169197	69	9	386094	2.1471	0.015895	SYNC
ENSG00000162522	1	33207486	33240571	72	23	385116	1.8818	0.02993	KIAA1522
ENSG00000134684	1	33240840	33283754	101	19	386008	1.4583	0.072383	YARS
ENSG00000116497	1	33282368	33324476	108	26	385841	2.0147	0.021968	S100PBP
ENSG00000160097	1	33327869	33338083	16	7	386071	1.0445	0.14813	FNDC5
ENSG00000121905	1	33351595	33364042	27	11	385411	-0.89927	0.81574	HPCA
ENSG00000121900	1	33360195	33367039	19	8	385803	-1.455	0.92717	TMEM54
ENSG00000116514	1	33402046	33430286	75	15	385540	-0.54857	0.70835	RNF19B
ENSG00000004455	1	33473585	33546597	171	23	385190	0.84176	0.19996	AK2
ENSG00000142920	1	33546705	33586131	116	30	385465	-0.4676	0.67997	ADC
ENSG00000116525	1	33611003	33647660	112	15	383681	1.6334	0.051187	TRIM62
ENSG00000160094	1	33722146	33766320	101	21	384184	0.52231	0.30073	ZNF362
ENSG00000184389	1	33772367	33786699	37	11	385424	1.0071	0.15694	A3GALT2
ENSG00000134686	1	33789224	33896653	341	25	385758	0.53995	0.29461	PHC2
ENSG00000121903	1	33938246	33962107	63	11	384612	0.39472	0.34652	ZSCAN20
ENSG00000121904	1	33979609	34631443	1962	180	384029	-0.74079	0.77059	CSMD2
ENSG00000176256	1	34326076	34330392	11	6	384899	0.3559	0.36096	HMGB4
ENSG00000142698	1	34632484	34684732	251	41	385401	-0.69647	0.75693	C1orf94
ENSG00000163866	1	35178338	35325417	622	83	383540	-0.86211	0.80569	SMIM12
ENSG00000189280	1	35220648	35224113	14	8	383922	1.2315	0.10907	GJB5
ENSG00000189433	1	35225342	35229325	21	12	384468	0.14082	0.44401	GJB4
ENSG00000188910	1	35246790	35251970	28	8	383825	-1.6355	0.94903	GJB3
ENSG00000187513	1	35258599	35261348	16	5	385352	-0.064444	0.52569	GJA4
ENSG00000116544	1	35331037	35395186	94	28	381080	-0.087999	0.53506	DLGAP3
ENSG00000271741	1	35447134	35497342	111	12	386044	1.3149	0.094268	RP11-244H3.4
ENSG00000243749	1	35447136	35450954	10	3	385405	1.1182	0.13175	ZMYM6NB
ENSG00000163867	1	35449523	35497569	104	11	386116	1.347	0.088986	ZMYM6
ENSG00000197056	1	35525387	35581460	94	12	385995	1.7445	0.040535	ZMYM1
ENSG00000116560	1	35641979	35658749	49	7	386264	1.3171	0.093898	SFPQ
ENSG00000146463	1	35734568	35887659	330	26	385810	0.77166	0.22016	ZMYM4
ENSG00000142687	1	35899091	36023551	263	29	385858	0.90027	0.18399	KIAA0319L
ENSG00000020129	1	36023074	36032875	22	7	385889	1.379	0.083941	NCDN
ENSG00000116819	1	36038971	36060929	75	14	385946	-0.018237	0.50728	TFAP2E
ENSG00000126067	1	36067185	36107445	127	11	386027	0.11617	0.45376	PSMB2
ENSG00000142686	1	36179476	36185073	12	7	386063	0.013012	0.49481	C1orf216
ENSG00000092853	1	36185819	36235568	75	14	386053	-1.138	0.87245	CLSPN
ENSG00000134698	1	36273773	36323491	96	21	385866	-0.37021	0.64439	AGO4
ENSG00000092847	1	36335409	36395211	128	29	385549	-1.5237	0.93621	AGO1
ENSG00000126070	1	36396319	36538101	216	28	385919	-1.4555	0.92723	AGO3
ENSG00000092850	1	36549676	36553876	8	3	386305	-1.464	0.9284	TEKT2
ENSG00000116863	1	36554476	36559533	10	5	386243	-0.68465	0.75322	ADPRHL2
ENSG00000171812	1	36560837	36590821	80	15	384708	-0.73661	0.76932	COL8A2
ENSG00000054116	1	36602173	36615098	31	5	385533	-0.43149	0.66694	TRAPPC3
ENSG00000116871	1	36621180	36646450	49	11	385085	-0.63396	0.73695	MAP7D1
ENSG00000054118	1	36690017	36770958	107	13	384645	1.6402	0.050482	THRAP3
ENSG00000214193	1	36771988	36790484	23	8	384353	1.4944	0.067539	SH3D21
ENSG00000142694	1	36787632	36789755	4	2	381731	-0.53968	0.70529	EVA1B
ENSG00000116883	1	36789335	36794822	14	4	383751	1.4832	0.069014	RP11-268J15.5
ENSG00000196182	1	36805225	36851497	66	11	384539	1.5427	0.061447	STK40
ENSG00000181817	1	36856839	36863493	34	5	385171	-0.85248	0.80303	LSM10
ENSG00000116885	1	36881428	36916086	165	11	386072	0.47754	0.31649	OSCP1
ENSG00000116898	1	36921319	36930038	48	10	385713	0.46775	0.31998	MRPS15
ENSG00000119535	1	36931644	36948879	55	17	384205	-0.51021	0.69505	CSF3R
ENSG00000163873	1	37261128	37499730	569	64	383903	1.0252	0.15262	GRIK3
ENSG00000163874	1	37940153	37949980	25	13	383015	-2.3553	0.99075	ZC3H12A
ENSG00000163875	1	37958176	37980375	87	18	384613	-0.7513	0.77377	MEAF6
ENSG00000163877	1	38000050	38019903	63	18	385578	-1.0729	0.85835	SNIP1
ENSG00000163879	1	38022520	38032458	42	14	385953	-0.15059	0.55985	DNALI1
ENSG00000134697	1	38032417	38061536	98	23	385746	-1.3766	0.91569	GNL2
ENSG00000169218	1	38076951	38100595	88	21	383709	-0.82934	0.79654	RSPO1
ENSG00000116922	1	38147242	38157914	50	10	385750	-0.0089345	0.50356	C1orf109
ENSG00000134690	1	38158090	38175391	70	17	385751	0.017964	0.49283	CDCA8
ENSG00000183317	1	38179552	38230805	222	29	385239	0.30887	0.37871	EPHA10
ENSG00000185090	1	38259474	38266809	9	5	385805	0.59653	0.27541	MANEAL
ENSG00000196449	1	38268616	38273857	12	3	386365	1.4283	0.0766	YRDC
ENSG00000197982	1	38272651	38275126	1	1	386324	1.6393	0.05058	C1orf122
ENSG00000188786	1	38275239	38325292	110	27	385864	1.2831	0.099729	MTF1
ENSG00000230610	1	38292232	38293886	1	1	386496	-0.79502	0.7867	AL929472.1
ENSG00000204084	1	38326369	38412729	236	35	385169	1.1192	0.13152	INPP5B
ENSG00000183431	1	38422647	38456593	116	19	385536	0.74988	0.22666	SF3A3
ENSG00000183386	1	38462442	38471278	14	8	384681	-0.84457	0.80083	FHL3
ENSG00000183520	1	38474930	38490496	30	13	384262	2.8968	0.0018852	UTP11L
ENSG00000185668	1	38509523	38512450	1	1	385804	0.5654	0.2859	POU3F1
ENSG00000116954	1	39303870	39325495	63	17	385875	2.2109	0.013523	RRAGC
ENSG00000214114	1	39328636	39347289	58	13	385791	3.2481	0.00058087	MYCBP
ENSG00000131233	1	39330175	39347289	56	12	385789	3.2607	0.00055575	GJA9
ENSG00000158315	1	39351479	39407471	200	32	384790	2.2426	0.012461	RHBDL2
ENSG00000174574	1	39456895	39471731	62	11	385245	-1.6754	0.95307	AKIRIN1
ENSG00000168653	1	39491990	39500308	31	6	385811	-2.4726	0.99329	NDUFS5
ENSG00000127603	1	39546988	39952849	1100	45	385577	-0.73356	0.76839	MACF1
ENSG00000255103	1	39876151	39882154	16	8	386135	-0.83546	0.79827	KIAA0754
ENSG00000183682	1	39957318	39991607	90	23	385310	0.064212	0.4744	BMP8A
ENSG00000090621	1	40026488	40042462	49	17	385814	-0.06714	0.52676	PABPC4
ENSG00000163909	1	40089825	40105617	49	22	382183	0.81581	0.2073	HEYL
ENSG00000116981	1	40124793	40137710	23	9	385001	2.2238	0.01308	NT5C1A
ENSG00000116983	1	40144320	40157361	76	14	383610	1.8357	0.033201	HPCAL4
ENSG00000084072	1	40157854	40229586	212	40	383962	0.51644	0.30277	PPIE
ENSG00000116985	1	40222854	40254533	108	20	384601	-1.4941	0.93242	BMP8B
ENSG00000198754	1	40235195	40237020	1	1	386533	0.94904	0.1713	OXCT2
ENSG00000043514	1	40306723	40349183	151	21	386078	-0.13082	0.55204	TRIT1
ENSG00000116990	1	40361098	40367928	17	9	385078	1.5314	0.062832	MYCL
ENSG00000168389	1	40420802	40435638	24	10	384449	1.774	0.038029	MFSD2A
ENSG00000131236	1	40505905	40538321	135	13	386018	0.0063794	0.49745	CAP1
ENSG00000131238	1	40538379	40563375	99	13	385417	0.74543	0.22801	PPT1
ENSG00000117000	1	40627045	40706593	123	26	385470	0.37407	0.35418	RLF
ENSG00000188800	1	40711619	40717363	10	7	385262	0.37689	0.35313	TMCO2
ENSG00000084073	1	40723779	40759856	48	14	385304	1.5442	0.061264	ZMPSTE24
ENSG00000049089	1	40766159	40783488	81	16	385388	1.5283	0.063221	COL9A2
ENSG00000084070	1	40810522	40888998	228	45	384935	1.8465	0.032406	SMAP2
ENSG00000187801	1	40915774	40929390	66	23	384489	1.4497	0.073564	ZFP69B
ENSG00000187815	1	40942887	40962015	65	17	385645	1.0891	0.13805	ZFP69
ENSG00000164002	1	40974413	40982228	31	9	386251	1.2587	0.10407	EXO5
ENSG00000117010	1	40997233	41013841	69	12	386110	1.5382	0.062001	ZNF684
ENSG00000117016	1	41086351	41131329	144	25	385607	2.0254	0.021416	RIMS3
ENSG00000066136	1	41157320	41237275	241	28	385989	-0.26523	0.60458	NFYC
ENSG00000117013	1	41249684	41306124	157	37	382831	0.34684	0.36435	KCNQ4
ENSG00000179862	1	41326729	41328018	9	3	385717	-0.70524	0.75967	CITED4
ENSG00000171793	1	41445007	41478235	108	26	384145	0.73505	0.23116	CTPS1
ENSG00000171790	1	41481269	41488909	43	16	386060	0.96056	0.16839	SLFNL1
ENSG00000010803	1	41492872	41707826	608	28	385881	1.5105	0.065453	SCMH1
ENSG00000204060	1	41827594	41849262	63	15	383101	-1.9086	0.97185	FOXO6
ENSG00000127129	1	41944446	41950344	21	7	383082	0.3783	0.3526	EDN2
ENSG00000127124	1	41972036	42501596	1829	93	384973	1.9944	0.023054	HIVEP3
ENSG00000044012	1	42619092	42621495	10	5	385211	1.6708	0.04738	GUCA2B
ENSG00000197273	1	42628362	42630389	6	4	385687	-0.011507	0.50459	GUCA2A
ENSG00000198815	1	42642210	42801548	374	25	385836	0.22304	0.41175	FOXJ3
ENSG00000177181	1	42846466	42888249	160	13	383938	0.15825	0.43713	RIMKLA
ENSG00000066185	1	42896000	42921938	99	12	385909	0.60702	0.27192	ZMYND12
ENSG00000127125	1	42921788	42939056	42	7	386135	-0.10516	0.54188	PPCS
ENSG00000186409	1	42929001	43120335	668	29	385299	0.80829	0.20946	CCDC30
ENSG00000171960	1	43124096	43142429	43	13	385291	1.3495	0.088586	PPIH
ENSG00000065978	1	43148098	43168020	48	18	385014	0.22388	0.41142	YBX1
ENSG00000164007	1	43198764	43205925	23	8	386050	0.22862	0.40958	CLDN19
ENSG00000117385	1	43212006	43232755	59	20	385291	-0.52744	0.70106	LEPRE1
ENSG00000164008	1	43232940	43263968	89	26	385277	0.076701	0.46943	C1orf50
ENSG00000177868	1	43272723	43282954	39	14	385734	-0.55065	0.70906	CCDC23
ENSG00000164010	1	43282795	43310660	77	26	384527	0.086473	0.46555	ERMAP
ENSG00000164011	1	43312280	43318148	10	5	386027	-0.091874	0.5366	ZNF691
ENSG00000117394	1	43391052	43424530	136	20	385219	0.84521	0.199	SLC2A1
ENSG00000186973	1	43610824	43622067	58	13	386206	-0.085485	0.53406	FAM183A
ENSG00000117395	1	43629846	43736607	453	35	385765	0.24859	0.40184	EBNA1BP2
ENSG00000243710	1	43637820	43720029	355	30	385709	-0.047967	0.51913	WDR65
ENSG00000179178	1	43735665	43739673	11	6	385471	2.4152	0.007864	TMEM125
ENSG00000253313	1	43747554	43751288	7	4	382266	0.38705	0.34936	C1orf210
ENSG00000066056	1	43766664	43788779	41	9	385158	-0.33979	0.63299	TIE1
ENSG00000117400	1	43803478	43818443	22	8	385741	-1.5454	0.93888	MPL
ENSG00000117399	1	43824626	43828874	8	5	386120	0.43797	0.3307	CDC20
ENSG00000066322	1	43829068	43833696	8	5	384939	-0.45857	0.67673	ELOVL1
ENSG00000159479	1	43849588	43855479	6	3	385909	-2.0803	0.98125	MED8
ENSG00000198198	1	43855553	43918321	134	20	385818	0.51644	0.30277	SZT2
ENSG00000178922	1	43916824	43919660	9	5	385812	0.69939	0.24215	HYI
ENSG00000142949	1	43990858	44089343	365	31	385448	-0.13371	0.55319	PTPRF
ENSG00000066135	1	44115829	44171186	145	33	385202	0.16608	0.43405	KDM4A
ENSG00000126091	1	44171495	44396831	707	40	385516	0.59815	0.27487	ST3GAL3
ENSG00000117407	1	44398992	44402913	12	5	385901	1.9537	0.025366	ARTN
ENSG00000117408	1	44412611	44433694	35	6	384665	2.0576	0.019815	IPO13
ENSG00000132768	1	44435672	44439041	4	2	385079	1.2613	0.1036	DPH2
ENSG00000117410	1	44440159	44443967	10	5	385654	-1.02	0.84614	ATP6V0B
ENSG00000117411	1	44444615	44456840	24	8	384560	1.2608	0.1037	B4GALT2
ENSG00000159214	1	44457031	44462200	10	4	383602	2.2144	0.013402	CCDC24
ENSG00000196517	1	44457172	44497139	106	23	384502	2.6757	0.0037287	SLC6A9
ENSG00000171872	1	44584522	44600812	72	20	385143	-0.19326	0.57662	KLF17
ENSG00000178028	1	44679127	44686353	21	12	385709	0.60425	0.27284	DMAP1
ENSG00000117419	1	44686742	44820932	309	31	385728	0.70871	0.23925	ERI3
ENSG00000187147	1	44870866	45117396	812	97	383680	0.27254	0.3926	RNF220
ENSG00000126106	1	45100910	45140227	137	19	385053	-0.012932	0.50516	TMEM53
ENSG00000198520	1	45140364	45191263	145	47	384137	1.7394	0.040985	C1orf228
ENSG00000142945	1	45205490	45233439	91	19	385860	2.3129	0.010363	KIF2C
ENSG00000142937	1	45240923	45244451	12	8	384192	2.7148	0.0033154	RPS8
ENSG00000142959	1	45249257	45253377	2	1	386259	0.95666	0.16937	BEST4
ENSG00000173846	1	45265897	45271662	20	8	385789	2.0428	0.020535	PLK3
ENSG00000188396	1	45271585	45272957	4	2	385380	1.2034	0.11441	TCTEX1D4
ENSG00000222009	1	45274154	45281257	24	9	384724	1.1678	0.12144	BTBD19
ENSG00000117425	1	45285516	45308735	89	20	385215	2.4653	0.0068442	PTCH2
ENSG00000070785	1	45316450	45452282	520	26	384960	2.2204	0.013195	EIF2B3
ENSG00000126107	1	45468212	45477001	44	13	386065	1.7496	0.040094	HECTD3
ENSG00000126088	1	45477819	45481247	13	7	385833	0.78305	0.2168	UROD
ENSG00000162415	1	45482071	45771881	711	43	385499	1.2809	0.10012	ZSWIM5
ENSG00000186603	1	45792545	45794347	3	2	386493	1.7945	0.03637	HPDL
ENSG00000132781	1	45794835	45806142	34	12	385702	0.85032	0.19757	MUTYH
ENSG00000132773	1	45805342	45809647	15	6	385828	0.85328	0.19675	TOE1
ENSG00000070759	1	45809555	45956872	391	32	385447	0.10021	0.46009	TESK2
ENSG00000236624	1	45959538	45965751	18	6	385775	-0.36397	0.64206	CCDC163P
ENSG00000132763	1	45965725	45976739	36	11	385809	0.5038	0.3072	MMACHC
ENSG00000117450	1	45976708	45988719	55	9	386038	-0.12419	0.54942	PRDX1
ENSG00000117448	1	46016215	46035721	82	18	385568	-0.19748	0.57828	AKR1A1
ENSG00000132780	1	46049518	46084566	129	15	386094	-0.39698	0.65431	NASP
ENSG00000159588	1	46085716	46089729	13	3	386056	0.14524	0.44226	CCDC17
ENSG00000159592	1	46092976	46153785	189	19	385764	0.43499	0.33178	GPBP1L1
ENSG00000159596	1	46152886	46160115	20	5	383942	0.5298	0.29812	TMEM69
ENSG00000197429	1	46159996	46216322	151	15	383983	0.43286	0.33256	IPP
ENSG00000086015	1	46252659	46501796	759	25	386033	0.24867	0.40181	MAST2
ENSG00000117461	1	46505812	46642160	370	30	385589	0.41425	0.33935	PIK3R3
ENSG00000117472	1	46640745	46651630	22	7	383718	-0.19409	0.57695	TSPAN1
ENSG00000085998	1	46654354	46685977	68	17	385621	0.96529	0.1672	POMGNT1
ENSG00000171357	1	46669006	46686933	34	14	384960	1.4659	0.071338	LURAP1
ENSG00000085999	1	46713360	46744145	62	25	385731	1.3095	0.095189	RAD54L
ENSG00000132128	1	46726868	46769280	66	28	385683	1.2404	0.10742	LRRC41
ENSG00000173660	1	46769303	46782448	28	12	385976	1.7769	0.037795	UQCRH
ENSG00000117481	1	46805849	46830824	167	5	386029	0.087718	0.46505	NSUN4
ENSG00000117480	1	46859937	46879520	46	14	385122	0.42629	0.33495	FAAH
ENSG00000197587	1	46972668	46979898	37	13	385535	-1.5757	0.94245	DMBX1
ENSG00000162456	1	47011316	47017199	29	10	385683	-0.19012	0.57539	KNCN
ENSG00000079277	1	47023090	47082515	188	30	385531	1.113	0.13285	MKNK1
ENSG00000142961	1	47073387	47082563	31	8	385483	1.566	0.058679	MOB3C
ENSG00000123472	1	47098409	47139539	148	13	386044	0.49723	0.30951	ATPAF1
ENSG00000159658	1	47124366	47184824	180	18	385895	0.91919	0.179	EFCAB14
ENSG00000186118	1	47134527	47139266	14	6	385955	0.75599	0.22483	TEX38
ENSG00000142973	1	47223510	47285085	151	28	384580	0.53096	0.29772	CYP4B1
